guess,model,year,month,user_id
0,logistic_regression,2023,1,9648
0,logistic_regression,2023,1,9648
0,logistic_regression,2023,3,11121
0,logistic_regression,2023,1,12788
0,logistic_regression,2023,2,17095
0,logistic_regression,2023,1,17350
1,logistic_regression,2023,3,19929
0,logistic_regression,2023,1,600
0,logistic_regression,2023,3,2140
0,logistic_regression,2023,2,2269
0,logistic_regression,2023,3,3708
0,logistic_regression,2023,2,3708
0,logistic_regression,2023,3,3708
0,logistic_regression,2023,3,3783
0,logistic_regression,2023,2,3783
0,logistic_regression,2023,3,7652
0,logistic_regression,2023,2,10156
0,logistic_regression,2023,3,11148
0,logistic_regression,2023,3,4137
0,logistic_regression,2023,1,6857
0,logistic_regression,2023,3,6857
0,logistic_regression,2023,1,6857
0,logistic_regression,2023,2,8938
0,logistic_regression,2023,1,8938
0,logistic_regression,2023,1,10452
0,logistic_regression,2023,2,10452
0,logistic_regression,2023,2,10595
0,logistic_regression,2023,3,10595
0,logistic_regression,2023,1,13603
0,logistic_regression,2023,1,13603
0,logistic_regression,2023,3,15042
0,logistic_regression,2023,1,2254
0,logistic_regression,2023,2,2254
0,logistic_regression,2023,3,2254
0,logistic_regression,2023,3,6251
0,logistic_regression,2023,2,8166
0,logistic_regression,2023,1,8166
0,logistic_regression,2023,2,8437
0,logistic_regression,2023,3,9956
0,logistic_regression,2023,1,12926
0,logistic_regression,2023,3,12926
0,logistic_regression,2023,1,12926
0,logistic_regression,2023,1,12926
0,logistic_regression,2023,3,14632
0,logistic_regression,2023,3,18620
0,logistic_regression,2023,3,1795
0,logistic_regression,2023,3,5648
0,logistic_regression,2023,3,5648
0,logistic_regression,2023,2,5648
0,logistic_regression,2023,1,6518
0,logistic_regression,2023,3,7869
0,logistic_regression,2023,2,10044
0,logistic_regression,2023,3,10044
0,logistic_regression,2023,3,10044
0,logistic_regression,2023,3,11782
0,logistic_regression,2023,2,12055
0,logistic_regression,2023,2,12260
0,logistic_regression,2023,2,15557
0,logistic_regression,2023,3,17904
0,logistic_regression,2023,1,18269
0,logistic_regression,2023,1,19604
0,logistic_regression,2023,2,6907
0,logistic_regression,2023,1,7851
0,logistic_regression,2023,3,8537
0,logistic_regression,2023,2,8537
0,logistic_regression,2023,1,8633
0,logistic_regression,2023,1,14389
0,logistic_regression,2023,2,17585
0,logistic_regression,2023,2,17686
0,logistic_regression,2023,3,17686
0,logistic_regression,2023,1,17686
0,logistic_regression,2023,1,3311
0,logistic_regression,2023,2,3427
0,logistic_regression,2023,2,7708
0,logistic_regression,2023,2,8168
0,logistic_regression,2023,2,8743
0,logistic_regression,2023,1,8743
0,logistic_regression,2023,3,11057
0,logistic_regression,2023,3,11057
0,logistic_regression,2023,1,11667
0,logistic_regression,2023,3,13405
1,logistic_regression,2023,1,13405
0,logistic_regression,2023,1,19113
0,logistic_regression,2023,1,19113
0,logistic_regression,2023,3,19113
0,logistic_regression,2023,2,3620
0,logistic_regression,2023,1,4158
0,logistic_regression,2023,3,4158
0,logistic_regression,2023,3,6904
0,logistic_regression,2023,1,9804
0,logistic_regression,2023,2,13522
0,logistic_regression,2023,3,13971
0,logistic_regression,2023,3,13971
0,logistic_regression,2023,1,13971
0,logistic_regression,2023,1,15599
0,logistic_regression,2023,1,15707
0,logistic_regression,2023,2,17836
0,logistic_regression,2023,3,3230
0,logistic_regression,2023,2,3230
0,logistic_regression,2023,2,7810
0,logistic_regression,2023,3,7810
0,logistic_regression,2023,3,11627
0,logistic_regression,2023,1,1187
0,logistic_regression,2023,3,5419
0,logistic_regression,2023,1,5419
0,logistic_regression,2023,2,5625
0,logistic_regression,2023,3,5625
0,logistic_regression,2023,3,5625
0,logistic_regression,2023,3,10556
0,logistic_regression,2023,1,10940
0,logistic_regression,2023,2,12374
0,logistic_regression,2023,1,12374
0,logistic_regression,2023,2,13716
0,logistic_regression,2023,2,19311
0,logistic_regression,2023,2,19991
0,logistic_regression,2023,3,19991
0,logistic_regression,2023,2,2594
0,logistic_regression,2023,1,6516
0,logistic_regression,2023,3,6516
0,logistic_regression,2023,1,15243
0,logistic_regression,2023,1,16314
0,logistic_regression,2023,2,16314
0,logistic_regression,2023,2,16314
0,logistic_regression,2023,3,16428
0,logistic_regression,2023,1,17011
0,logistic_regression,2023,2,17253
0,logistic_regression,2023,2,17379
0,logistic_regression,2023,1,18108
0,logistic_regression,2023,1,202
0,logistic_regression,2023,3,202
0,logistic_regression,2023,1,9756
0,logistic_regression,2023,1,10613
0,logistic_regression,2023,3,10741
0,logistic_regression,2023,3,13368
0,logistic_regression,2023,2,15304
0,logistic_regression,2023,3,16587
0,logistic_regression,2023,1,16587
0,logistic_regression,2023,2,16887
0,logistic_regression,2023,1,17677
0,logistic_regression,2023,2,19320
0,logistic_regression,2023,3,19320
0,logistic_regression,2023,2,5015
0,logistic_regression,2023,3,5025
0,logistic_regression,2023,3,9835
0,logistic_regression,2023,1,9835
0,logistic_regression,2023,1,10052
0,logistic_regression,2023,3,11001
0,logistic_regression,2023,3,11461
0,logistic_regression,2023,3,11461
0,logistic_regression,2023,2,14917
0,logistic_regression,2023,3,18487
0,logistic_regression,2023,3,18487
0,logistic_regression,2023,2,18867
0,logistic_regression,2023,1,19313
0,logistic_regression,2023,2,1612
0,logistic_regression,2023,2,4084
0,logistic_regression,2023,1,4401
0,logistic_regression,2023,1,7200
0,logistic_regression,2023,3,15008
0,logistic_regression,2023,3,15008
0,logistic_regression,2023,1,19077
1,logistic_regression,2023,1,19245
1,logistic_regression,2023,1,19245
1,logistic_regression,2023,1,19245
0,logistic_regression,2023,2,6928
0,logistic_regression,2023,1,6946
0,logistic_regression,2023,2,8097
0,logistic_regression,2023,1,8097
0,logistic_regression,2023,2,11152
0,logistic_regression,2023,1,11296
0,logistic_regression,2023,3,11296
0,logistic_regression,2023,1,13948
0,logistic_regression,2023,2,18714
0,logistic_regression,2023,1,1773
0,logistic_regression,2023,1,1773
0,logistic_regression,2023,1,2750
0,logistic_regression,2023,3,2750
0,logistic_regression,2023,1,3276
0,logistic_regression,2023,3,3677
0,logistic_regression,2023,3,4535
0,logistic_regression,2023,3,6394
0,logistic_regression,2023,3,7588
0,logistic_regression,2023,2,7683
0,logistic_regression,2023,3,8190
0,logistic_regression,2023,1,8298
0,logistic_regression,2023,3,8298
0,logistic_regression,2023,1,8298
0,logistic_regression,2023,3,9729
0,logistic_regression,2023,2,13452
0,logistic_regression,2023,3,15053
0,logistic_regression,2023,2,15053
0,logistic_regression,2023,1,16285
0,logistic_regression,2023,2,16285
0,logistic_regression,2023,2,5169
0,logistic_regression,2023,1,7038
0,logistic_regression,2023,1,10344
0,logistic_regression,2023,3,15802
0,logistic_regression,2023,2,15802
0,logistic_regression,2023,1,16551
0,logistic_regression,2023,1,16551
0,logistic_regression,2023,2,16551
0,logistic_regression,2023,3,16970
0,logistic_regression,2023,1,1157
0,logistic_regression,2023,3,5098
0,logistic_regression,2023,2,12790
0,logistic_regression,2023,3,13141
0,logistic_regression,2023,1,13266
0,logistic_regression,2023,2,13558
0,logistic_regression,2023,1,19872
0,logistic_regression,2023,3,19872
0,logistic_regression,2023,2,2022
0,logistic_regression,2023,1,3364
0,logistic_regression,2023,1,8740
0,logistic_regression,2023,1,9297
0,logistic_regression,2023,2,9297
0,logistic_regression,2023,2,9360
0,logistic_regression,2023,2,14626
0,logistic_regression,2023,2,15726
0,logistic_regression,2023,3,15726
0,logistic_regression,2023,1,15726
0,logistic_regression,2023,3,17348
0,logistic_regression,2023,1,17473
0,logistic_regression,2023,3,17820
0,logistic_regression,2023,1,3757
0,logistic_regression,2023,2,3757
0,logistic_regression,2023,1,3757
0,logistic_regression,2023,1,6239
0,logistic_regression,2023,1,6239
0,logistic_regression,2023,1,9359
0,logistic_regression,2023,3,11753
0,logistic_regression,2023,1,12641
0,logistic_regression,2023,1,12918
0,logistic_regression,2023,2,12918
0,logistic_regression,2023,3,899
0,logistic_regression,2023,1,2045
0,logistic_regression,2023,3,3142
0,logistic_regression,2023,3,5057
0,logistic_regression,2023,3,5057
0,logistic_regression,2023,3,5057
0,logistic_regression,2023,2,5379
0,logistic_regression,2023,2,5379
0,logistic_regression,2023,1,16992
0,logistic_regression,2023,3,17271
0,logistic_regression,2023,3,17271
1,logistic_regression,2023,2,17868
0,logistic_regression,2023,3,17868
0,logistic_regression,2023,3,19339
0,logistic_regression,2023,2,7175
0,logistic_regression,2023,3,10219
0,logistic_regression,2023,3,10219
0,logistic_regression,2023,3,17095
0,logistic_regression,2023,1,3708
0,logistic_regression,2023,2,7851
0,logistic_regression,2023,3,15637
0,logistic_regression,2023,1,16242
0,logistic_regression,2023,1,11788
0,logistic_regression,2023,1,1187
0,logistic_regression,2023,3,5370
0,logistic_regression,2023,3,6516
0,logistic_regression,2023,2,17064
0,logistic_regression,2023,1,1605
0,logistic_regression,2023,1,5015
0,logistic_regression,2023,3,18867
0,logistic_regression,2023,1,6888
0,logistic_regression,2023,3,11433
0,logistic_regression,2023,2,1660
0,logistic_regression,2023,2,11152
0,logistic_regression,2023,1,9729
0,logistic_regression,2023,1,5169
0,logistic_regression,2023,1,19520
0,logistic_regression,2023,2,1314
0,logistic_regression,2023,1,1016
0,logistic_regression,2023,3,9359
0,logistic_regression,2023,2,16992
0,logistic_regression,2023,2,567
0,logistic_regression,2023,2,4052
0,logistic_regression,2023,2,17287
0,logistic_regression,2023,3,1294
0,logistic_regression,2023,2,2070
0,logistic_regression,2023,1,17677
0,logistic_regression,2023,2,10401
1,logistic_regression,2023,1,3147
0,logistic_regression,2023,2,9266
0,logistic_regression,2023,1,6853
0,logistic_regression,2023,1,17275
0,logistic_regression,2023,3,17275
0,logistic_regression,2023,1,17275
0,logistic_regression,2023,3,17275
0,logistic_regression,2023,1,17275
0,logistic_regression,2023,3,17275
0,logistic_regression,2023,1,17275
0,logistic_regression,2023,1,17275
0,logistic_regression,2023,1,19126
0,logistic_regression,2023,2,1036
0,logistic_regression,2023,3,1036
0,logistic_regression,2023,2,1519
0,logistic_regression,2023,2,1519
0,logistic_regression,2023,2,1519
0,logistic_regression,2023,3,1972
0,logistic_regression,2023,1,3072
0,logistic_regression,2023,3,3072
0,logistic_regression,2023,2,3538
0,logistic_regression,2023,1,3638
0,logistic_regression,2023,1,3638
1,logistic_regression,2023,3,4804
0,logistic_regression,2023,1,5830
0,logistic_regression,2023,3,8567
0,logistic_regression,2023,1,9144
0,logistic_regression,2023,2,9144
0,logistic_regression,2023,3,12176
0,logistic_regression,2023,1,13594
0,logistic_regression,2023,1,14937
0,logistic_regression,2023,1,15123
0,logistic_regression,2023,1,15123
0,logistic_regression,2023,2,15123
0,logistic_regression,2023,2,18648
0,logistic_regression,2023,2,19978
1,logistic_regression,2023,1,511
0,logistic_regression,2023,1,1454
1,logistic_regression,2023,1,1597
0,logistic_regression,2023,1,8081
0,logistic_regression,2023,1,9576
0,logistic_regression,2023,2,9576
0,logistic_regression,2023,3,12437
0,logistic_regression,2023,1,12437
0,logistic_regression,2023,2,12437
0,logistic_regression,2023,3,13952
0,logistic_regression,2023,2,17450
0,logistic_regression,2023,1,1452
1,logistic_regression,2023,3,3904
0,logistic_regression,2023,3,4779
0,logistic_regression,2023,1,9471
0,logistic_regression,2023,1,9471
0,logistic_regression,2023,2,12662
0,logistic_regression,2023,1,13126
0,logistic_regression,2023,3,13126
0,logistic_regression,2023,1,13126
0,logistic_regression,2023,1,18572
0,logistic_regression,2023,1,1806
0,logistic_regression,2023,3,8877
0,logistic_regression,2023,1,13115
0,logistic_regression,2023,2,13115
0,logistic_regression,2023,1,13279
0,logistic_regression,2023,2,13279
0,logistic_regression,2023,2,19716
0,logistic_regression,2023,1,8196
0,logistic_regression,2023,3,14478
0,logistic_regression,2023,3,14478
0,logistic_regression,2023,2,19955
0,logistic_regression,2023,2,19955
0,logistic_regression,2023,3,19955
0,logistic_regression,2023,3,2318
0,logistic_regression,2023,1,4953
0,logistic_regression,2023,3,4953
0,logistic_regression,2023,2,5843
0,logistic_regression,2023,3,8585
0,logistic_regression,2023,1,8585
0,logistic_regression,2023,3,11223
0,logistic_regression,2023,1,12850
1,logistic_regression,2023,2,13488
0,logistic_regression,2023,3,13488
0,logistic_regression,2023,1,15125
0,logistic_regression,2023,1,15125
0,logistic_regression,2023,3,15125
0,logistic_regression,2023,1,16289
0,logistic_regression,2023,3,16347
0,logistic_regression,2023,2,18366
0,logistic_regression,2023,2,18366
0,logistic_regression,2023,1,18366
0,logistic_regression,2023,1,19022
0,logistic_regression,2023,3,19022
0,logistic_regression,2023,3,20003
0,logistic_regression,2023,1,1646
0,logistic_regression,2023,3,1646
0,logistic_regression,2023,3,7522
0,logistic_regression,2023,1,7522
0,logistic_regression,2023,3,7989
0,logistic_regression,2023,3,8347
0,logistic_regression,2023,2,9668
0,logistic_regression,2023,2,9668
0,logistic_regression,2023,2,14881
0,logistic_regression,2023,3,15203
0,logistic_regression,2023,1,15203
0,logistic_regression,2023,3,15203
0,logistic_regression,2023,2,18065
0,logistic_regression,2023,3,18065
0,logistic_regression,2023,2,18389
0,logistic_regression,2023,1,11551
0,logistic_regression,2023,3,13508
0,logistic_regression,2023,2,15452
0,logistic_regression,2023,2,15452
0,logistic_regression,2023,1,16241
0,logistic_regression,2023,1,16241
0,logistic_regression,2023,3,17043
0,logistic_regression,2023,3,19212
0,logistic_regression,2023,3,810
0,logistic_regression,2023,1,6830
0,logistic_regression,2023,3,7376
0,logistic_regression,2023,3,7437
0,logistic_regression,2023,3,7437
0,logistic_regression,2023,3,12792
0,logistic_regression,2023,2,13256
0,logistic_regression,2023,1,14039
0,logistic_regression,2023,2,16441
0,logistic_regression,2023,1,17441
0,logistic_regression,2023,3,3215
0,logistic_regression,2023,3,4523
0,logistic_regression,2023,3,10793
0,logistic_regression,2023,1,16793
0,logistic_regression,2023,2,19249
0,logistic_regression,2023,2,3244
0,logistic_regression,2023,1,3262
0,logistic_regression,2023,2,3908
0,logistic_regression,2023,3,3908
0,logistic_regression,2023,1,5741
0,logistic_regression,2023,2,5741
0,logistic_regression,2023,1,11541
0,logistic_regression,2023,3,12617
0,logistic_regression,2023,2,12617
0,logistic_regression,2023,2,12836
0,logistic_regression,2023,2,13711
0,logistic_regression,2023,1,16527
0,logistic_regression,2023,1,17007
1,logistic_regression,2023,3,17574
0,logistic_regression,2023,2,4123
0,logistic_regression,2023,3,4123
0,logistic_regression,2023,2,4123
0,logistic_regression,2023,3,7433
0,logistic_regression,2023,2,7938
0,logistic_regression,2023,3,7938
0,logistic_regression,2023,2,8642
0,logistic_regression,2023,1,10658
0,logistic_regression,2023,1,17570
0,logistic_regression,2023,3,17570
0,logistic_regression,2023,3,2176
0,logistic_regression,2023,2,3697
0,logistic_regression,2023,1,6074
0,logistic_regression,2023,1,6074
0,logistic_regression,2023,1,6708
0,logistic_regression,2023,2,14110
0,logistic_regression,2023,2,14304
0,logistic_regression,2023,3,14304
0,logistic_regression,2023,3,17251
0,logistic_regression,2023,1,18955
0,logistic_regression,2023,1,19088
0,logistic_regression,2023,2,724
0,logistic_regression,2023,3,724
0,logistic_regression,2023,3,724
0,logistic_regression,2023,3,3543
0,logistic_regression,2023,2,4483
0,logistic_regression,2023,1,7186
0,logistic_regression,2023,1,7618
0,logistic_regression,2023,1,8587
0,logistic_regression,2023,2,11514
0,logistic_regression,2023,2,12007
0,logistic_regression,2023,2,12007
0,logistic_regression,2023,2,12995
0,logistic_regression,2023,3,15025
0,logistic_regression,2023,3,15677
0,logistic_regression,2023,3,16031
0,logistic_regression,2023,3,16031
0,logistic_regression,2023,2,17575
0,logistic_regression,2023,3,8039
0,logistic_regression,2023,2,11235
0,logistic_regression,2023,1,12715
0,logistic_regression,2023,2,13271
0,logistic_regression,2023,1,14131
0,logistic_regression,2023,3,18685
0,logistic_regression,2023,2,3306
0,logistic_regression,2023,1,10547
0,logistic_regression,2023,1,11966
0,logistic_regression,2023,2,12272
0,logistic_regression,2023,1,15525
0,logistic_regression,2023,1,17042
0,logistic_regression,2023,1,1652
0,logistic_regression,2023,2,1652
0,logistic_regression,2023,3,1774
0,logistic_regression,2023,2,1774
0,logistic_regression,2023,1,3878
0,logistic_regression,2023,3,3878
0,logistic_regression,2023,1,6777
0,logistic_regression,2023,2,8763
0,logistic_regression,2023,2,8763
0,logistic_regression,2023,3,11515
0,logistic_regression,2023,3,11515
0,logistic_regression,2023,3,13602
0,logistic_regression,2023,1,14141
0,logistic_regression,2023,1,14984
0,logistic_regression,2023,3,17985
0,logistic_regression,2023,3,12770
0,logistic_regression,2023,1,14165
0,logistic_regression,2023,1,571
0,logistic_regression,2023,1,571
0,logistic_regression,2023,1,3394
0,logistic_regression,2023,2,3394
1,logistic_regression,2023,1,4530
0,logistic_regression,2023,2,9147
0,logistic_regression,2023,3,9147
0,logistic_regression,2023,1,9147
0,logistic_regression,2023,3,12128
0,logistic_regression,2023,1,13609
0,logistic_regression,2023,1,14648
0,logistic_regression,2023,2,14648
0,logistic_regression,2023,2,17908
0,logistic_regression,2023,1,17908
0,logistic_regression,2023,1,19584
0,logistic_regression,2023,1,947
0,logistic_regression,2023,2,2832
0,logistic_regression,2023,1,3962
0,logistic_regression,2023,2,3962
0,logistic_regression,2023,1,5204
0,logistic_regression,2023,2,6544
0,logistic_regression,2023,1,9887
0,logistic_regression,2023,2,9887
0,logistic_regression,2023,1,10049
0,logistic_regression,2023,1,13960
0,logistic_regression,2023,1,14280
0,logistic_regression,2023,3,14566
0,logistic_regression,2023,1,16024
0,logistic_regression,2023,3,18131
0,logistic_regression,2023,3,18937
0,logistic_regression,2023,1,1663
0,logistic_regression,2023,1,2295
0,logistic_regression,2023,1,3239
0,logistic_regression,2023,1,3239
0,logistic_regression,2023,3,3252
0,logistic_regression,2023,1,6102
0,logistic_regression,2023,1,6484
0,logistic_regression,2023,2,6633
0,logistic_regression,2023,1,7603
0,logistic_regression,2023,2,8354
