,user_id,year,month,guess,ground_truth,model
83,7733.0,2023.0,2.0,0.0,0.0,logistic_regression
84,9012.0,2023.0,2.0,0.0,0.0,logistic_regression
85,10368.0,2023.0,2.0,0.0,0.0,logistic_regression
86,10368.0,2023.0,1.0,0.0,0.0,logistic_regression
87,11090.0,2023.0,1.0,0.0,0.0,logistic_regression
88,11090.0,2023.0,2.0,0.0,0.0,logistic_regression
89,11090.0,2023.0,3.0,0.0,0.0,logistic_regression
90,12245.0,2023.0,2.0,0.0,0.0,logistic_regression
91,12416.0,2023.0,3.0,0.0,0.0,logistic_regression
92,12483.0,2023.0,3.0,0.0,0.0,logistic_regression
93,12543.0,2023.0,3.0,0.0,0.0,logistic_regression
94,12543.0,2023.0,3.0,0.0,0.0,logistic_regression
95,12543.0,2023.0,2.0,0.0,0.0,logistic_regression
96,12664.0,2023.0,3.0,0.0,0.0,logistic_regression
97,12664.0,2023.0,3.0,0.0,0.0,logistic_regression
98,13295.0,2023.0,2.0,0.0,0.0,logistic_regression
99,14009.0,2023.0,3.0,0.0,0.0,logistic_regression
100,14009.0,2023.0,3.0,0.0,0.0,logistic_regression
101,14049.0,2023.0,2.0,0.0,0.0,logistic_regression
102,14049.0,2023.0,3.0,0.0,0.0,logistic_regression
103,14049.0,2023.0,3.0,0.0,0.0,logistic_regression
104,14176.0,2023.0,1.0,0.0,0.0,logistic_regression
105,14176.0,2023.0,3.0,0.0,0.0,logistic_regression
106,14176.0,2023.0,2.0,0.0,0.0,logistic_regression
107,15411.0,2023.0,2.0,0.0,0.0,logistic_regression
108,15411.0,2023.0,3.0,0.0,0.0,logistic_regression
109,15411.0,2023.0,1.0,0.0,0.0,logistic_regression
110,15588.0,2023.0,1.0,0.0,0.0,logistic_regression
111,15857.0,2023.0,1.0,0.0,0.0,logistic_regression
112,15951.0,2023.0,3.0,0.0,0.0,logistic_regression
113,15951.0,2023.0,3.0,0.0,0.0,logistic_regression
114,16248.0,2023.0,3.0,0.0,0.0,logistic_regression
115,16355.0,2023.0,2.0,0.0,0.0,logistic_regression
116,16355.0,2023.0,2.0,0.0,0.0,logistic_regression
117,17671.0,2023.0,2.0,0.0,0.0,logistic_regression
118,19460.0,2023.0,1.0,0.0,0.0,logistic_regression
119,19990.0,2023.0,3.0,0.0,0.0,logistic_regression
120,638.0,2023.0,3.0,0.0,0.0,logistic_regression
121,638.0,2023.0,3.0,0.0,0.0,logistic_regression
122,638.0,2023.0,3.0,0.0,0.0,logistic_regression
123,787.0,2023.0,2.0,0.0,0.0,logistic_regression
124,1112.0,2023.0,2.0,0.0,0.0,logistic_regression
125,1847.0,2023.0,1.0,0.0,0.0,logistic_regression
126,2648.0,2023.0,1.0,0.0,0.0,logistic_regression
127,2648.0,2023.0,1.0,0.0,0.0,logistic_regression
128,2648.0,2023.0,1.0,0.0,0.0,logistic_regression
129,2648.0,2023.0,2.0,0.0,0.0,logistic_regression
130,2987.0,2023.0,1.0,0.0,0.0,logistic_regression
131,3117.0,2023.0,3.0,0.0,0.0,logistic_regression
132,3261.0,2023.0,3.0,0.0,0.0,logistic_regression
133,3261.0,2023.0,1.0,0.0,0.0,logistic_regression
134,3261.0,2023.0,3.0,0.0,0.0,logistic_regression
135,4562.0,2023.0,2.0,0.0,0.0,logistic_regression
136,5637.0,2023.0,2.0,0.0,0.0,logistic_regression
137,5896.0,2023.0,3.0,0.0,0.0,logistic_regression
138,6943.0,2023.0,1.0,0.0,0.0,logistic_regression
139,7786.0,2023.0,3.0,0.0,0.0,logistic_regression
140,7977.0,2023.0,1.0,0.0,0.0,logistic_regression
141,8684.0,2023.0,3.0,0.0,0.0,logistic_regression
142,9032.0,2023.0,1.0,0.0,0.0,logistic_regression
143,9032.0,2023.0,2.0,0.0,0.0,logistic_regression
144,9938.0,2023.0,3.0,0.0,0.0,logistic_regression
145,10072.0,2023.0,3.0,0.0,0.0,logistic_regression
146,10141.0,2023.0,2.0,0.0,0.0,logistic_regression
147,10141.0,2023.0,3.0,0.0,0.0,logistic_regression
148,10141.0,2023.0,3.0,0.0,0.0,logistic_regression
149,10594.0,2023.0,3.0,0.0,0.0,logistic_regression
150,10894.0,2023.0,1.0,0.0,0.0,logistic_regression
151,10894.0,2023.0,2.0,0.0,0.0,logistic_regression
152,11526.0,2023.0,2.0,0.0,0.0,logistic_regression
153,11626.0,2023.0,2.0,0.0,0.0,logistic_regression
154,12506.0,2023.0,2.0,0.0,0.0,logistic_regression
155,12630.0,2023.0,2.0,0.0,0.0,logistic_regression
156,13772.0,2023.0,2.0,0.0,0.0,logistic_regression
157,13850.0,2023.0,2.0,0.0,0.0,logistic_regression
158,14815.0,2023.0,1.0,0.0,0.0,logistic_regression
159,14868.0,2023.0,2.0,0.0,0.0,logistic_regression
160,15068.0,2023.0,2.0,0.0,0.0,logistic_regression
161,15470.0,2023.0,1.0,0.0,0.0,logistic_regression
162,16115.0,2023.0,1.0,0.0,0.0,logistic_regression
163,16328.0,2023.0,3.0,0.0,0.0,logistic_regression
164,16328.0,2023.0,1.0,0.0,0.0,logistic_regression
165,16328.0,2023.0,3.0,0.0,0.0,logistic_regression
166,16328.0,2023.0,1.0,0.0,0.0,logistic_regression
167,16846.0,2023.0,2.0,0.0,0.0,logistic_regression
168,16846.0,2023.0,3.0,0.0,0.0,logistic_regression
169,17093.0,2023.0,3.0,0.0,0.0,logistic_regression
170,17674.0,2023.0,3.0,0.0,0.0,logistic_regression
171,17674.0,2023.0,3.0,0.0,0.0,logistic_regression
172,17954.0,2023.0,3.0,0.0,0.0,logistic_regression
173,18629.0,2023.0,2.0,0.0,0.0,logistic_regression
174,19181.0,2023.0,1.0,0.0,0.0,logistic_regression
175,19181.0,2023.0,3.0,0.0,0.0,logistic_regression
176,19216.0,2023.0,1.0,0.0,0.0,logistic_regression
177,19216.0,2023.0,3.0,0.0,0.0,logistic_regression
178,19216.0,2023.0,1.0,0.0,0.0,logistic_regression
179,929.0,2023.0,1.0,0.0,0.0,logistic_regression
180,1447.0,2023.0,1.0,0.0,0.0,logistic_regression
181,1657.0,2023.0,3.0,0.0,0.0,logistic_regression
182,2245.0,2023.0,2.0,0.0,0.0,logistic_regression
183,2682.0,2023.0,1.0,0.0,0.0,logistic_regression
184,2851.0,2023.0,2.0,0.0,0.0,logistic_regression
185,4179.0,2023.0,1.0,0.0,0.0,logistic_regression
186,4179.0,2023.0,3.0,0.0,0.0,logistic_regression
187,4179.0,2023.0,3.0,0.0,0.0,logistic_regression
188,4677.0,2023.0,2.0,0.0,0.0,logistic_regression
189,5039.0,2023.0,2.0,0.0,0.0,logistic_regression
190,5039.0,2023.0,3.0,0.0,0.0,logistic_regression
191,5039.0,2023.0,3.0,0.0,0.0,logistic_regression
192,5325.0,2023.0,2.0,0.0,0.0,logistic_regression
193,5325.0,2023.0,1.0,0.0,0.0,logistic_regression
194,6103.0,2023.0,2.0,0.0,0.0,logistic_regression
195,6103.0,2023.0,3.0,0.0,0.0,logistic_regression
196,6103.0,2023.0,1.0,0.0,0.0,logistic_regression
197,6103.0,2023.0,3.0,0.0,0.0,logistic_regression
198,7104.0,2023.0,3.0,0.0,0.0,logistic_regression
199,7104.0,2023.0,1.0,0.0,0.0,logistic_regression
200,7272.0,2023.0,2.0,0.0,0.0,logistic_regression
201,7272.0,2023.0,2.0,0.0,0.0,logistic_regression
202,7272.0,2023.0,3.0,0.0,0.0,logistic_regression
203,7272.0,2023.0,1.0,0.0,0.0,logistic_regression
204,7461.0,2023.0,3.0,0.0,0.0,logistic_regression
205,8617.0,2023.0,1.0,0.0,0.0,logistic_regression
206,8617.0,2023.0,3.0,0.0,0.0,logistic_regression
207,8978.0,2023.0,3.0,0.0,0.0,logistic_regression
208,9878.0,2023.0,1.0,0.0,0.0,logistic_regression
209,9895.0,2023.0,3.0,0.0,0.0,logistic_regression
210,10420.0,2023.0,3.0,0.0,0.0,logistic_regression
211,11350.0,2023.0,3.0,0.0,0.0,logistic_regression
212,12036.0,2023.0,2.0,0.0,0.0,logistic_regression
213,12398.0,2023.0,2.0,0.0,0.0,logistic_regression
214,12398.0,2023.0,3.0,0.0,0.0,logistic_regression
215,13100.0,2023.0,3.0,0.0,0.0,logistic_regression
216,13162.0,2023.0,1.0,0.0,0.0,logistic_regression
217,13193.0,2023.0,3.0,0.0,0.0,logistic_regression
218,13209.0,2023.0,2.0,0.0,0.0,logistic_regression
219,13209.0,2023.0,3.0,0.0,0.0,logistic_regression
220,13247.0,2023.0,1.0,0.0,0.0,logistic_regression
221,14439.0,2023.0,1.0,0.0,0.0,logistic_regression
222,14546.0,2023.0,1.0,0.0,0.0,logistic_regression
223,14630.0,2023.0,1.0,0.0,0.0,logistic_regression
224,14630.0,2023.0,2.0,0.0,0.0,logistic_regression
225,14982.0,2023.0,2.0,0.0,0.0,logistic_regression
226,15640.0,2023.0,3.0,0.0,0.0,logistic_regression
227,15640.0,2023.0,1.0,0.0,0.0,logistic_regression
228,17790.0,2023.0,1.0,0.0,0.0,logistic_regression
229,17790.0,2023.0,3.0,0.0,0.0,logistic_regression
230,18423.0,2023.0,1.0,0.0,0.0,logistic_regression
231,18698.0,2023.0,3.0,0.0,0.0,logistic_regression
232,19388.0,2023.0,3.0,0.0,0.0,logistic_regression
233,837.0,2023.0,3.0,0.0,0.0,logistic_regression
234,1319.0,2023.0,3.0,0.0,0.0,logistic_regression
235,1990.0,2023.0,2.0,0.0,0.0,logistic_regression
236,2076.0,2023.0,3.0,0.0,0.0,logistic_regression
237,2076.0,2023.0,1.0,0.0,0.0,logistic_regression
238,3489.0,2023.0,3.0,0.0,0.0,logistic_regression
239,5010.0,2023.0,1.0,0.0,0.0,logistic_regression
240,6764.0,2023.0,1.0,0.0,0.0,logistic_regression
241,6764.0,2023.0,2.0,0.0,0.0,logistic_regression
242,6764.0,2023.0,2.0,0.0,0.0,logistic_regression
243,7162.0,2023.0,2.0,0.0,0.0,logistic_regression
244,7162.0,2023.0,3.0,0.0,0.0,logistic_regression
245,8473.0,2023.0,2.0,0.0,0.0,logistic_regression
246,8821.0,2023.0,1.0,0.0,0.0,logistic_regression
247,8821.0,2023.0,1.0,0.0,0.0,logistic_regression
248,8821.0,2023.0,3.0,0.0,0.0,logistic_regression
249,9100.0,2023.0,2.0,0.0,0.0,logistic_regression
250,10875.0,2023.0,1.0,0.0,0.0,logistic_regression
251,10875.0,2023.0,2.0,0.0,0.0,logistic_regression
252,11028.0,2023.0,3.0,0.0,0.0,logistic_regression
253,11138.0,2023.0,1.0,0.0,0.0,logistic_regression
254,13484.0,2023.0,2.0,0.0,0.0,logistic_regression
255,13784.0,2023.0,3.0,0.0,0.0,logistic_regression
256,16630.0,2023.0,1.0,0.0,0.0,logistic_regression
257,16894.0,2023.0,1.0,0.0,0.0,logistic_regression
258,16894.0,2023.0,3.0,0.0,0.0,logistic_regression
259,18244.0,2023.0,3.0,0.0,0.0,logistic_regression
260,18244.0,2023.0,1.0,0.0,0.0,logistic_regression
261,18244.0,2023.0,2.0,0.0,0.0,logistic_regression
262,18244.0,2023.0,2.0,0.0,0.0,logistic_regression
263,18654.0,2023.0,3.0,0.0,0.0,logistic_regression
264,19379.0,2023.0,3.0,0.0,0.0,logistic_regression
265,19698.0,2023.0,1.0,0.0,0.0,logistic_regression
266,122.0,2023.0,3.0,0.0,0.0,logistic_regression
267,560.0,2023.0,3.0,0.0,0.0,logistic_regression
268,857.0,2023.0,2.0,0.0,0.0,logistic_regression
269,913.0,2023.0,2.0,0.0,0.0,logistic_regression
270,2256.0,2023.0,1.0,0.0,0.0,logistic_regression
271,2256.0,2023.0,2.0,0.0,0.0,logistic_regression
272,2903.0,2023.0,2.0,0.0,0.0,logistic_regression
273,4063.0,2023.0,2.0,0.0,0.0,logistic_regression
274,4063.0,2023.0,3.0,0.0,0.0,logistic_regression
275,5386.0,2023.0,3.0,0.0,0.0,logistic_regression
276,5386.0,2023.0,1.0,0.0,0.0,logistic_regression
277,6126.0,2023.0,1.0,0.0,0.0,logistic_regression
278,6368.0,2023.0,1.0,0.0,0.0,logistic_regression
279,7434.0,2023.0,2.0,0.0,0.0,logistic_regression
280,7732.0,2023.0,2.0,0.0,0.0,logistic_regression
281,8142.0,2023.0,1.0,0.0,0.0,logistic_regression
282,8342.0,2023.0,2.0,0.0,0.0,logistic_regression
283,9132.0,2023.0,1.0,0.0,0.0,logistic_regression
284,9132.0,2023.0,1.0,0.0,0.0,logistic_regression
285,9132.0,2023.0,2.0,0.0,0.0,logistic_regression
286,9132.0,2023.0,3.0,0.0,0.0,logistic_regression
287,9544.0,2023.0,1.0,0.0,0.0,logistic_regression
288,9624.0,2023.0,2.0,0.0,0.0,logistic_regression
289,9868.0,2023.0,3.0,0.0,0.0,logistic_regression
290,10436.0,2023.0,3.0,0.0,0.0,logistic_regression
291,10436.0,2023.0,1.0,0.0,0.0,logistic_regression
292,10436.0,2023.0,2.0,0.0,0.0,logistic_regression
293,10740.0,2023.0,3.0,0.0,0.0,logistic_regression
294,10740.0,2023.0,2.0,0.0,0.0,logistic_regression
295,10868.0,2023.0,2.0,0.0,0.0,logistic_regression
296,10886.0,2023.0,1.0,0.0,0.0,logistic_regression
297,10886.0,2023.0,3.0,0.0,0.0,logistic_regression
298,10886.0,2023.0,3.0,0.0,0.0,logistic_regression
299,11740.0,2023.0,3.0,0.0,0.0,logistic_regression
300,11740.0,2023.0,3.0,0.0,0.0,logistic_regression
301,12831.0,2023.0,3.0,0.0,0.0,logistic_regression
302,12831.0,2023.0,3.0,0.0,0.0,logistic_regression
303,12831.0,2023.0,3.0,0.0,0.0,logistic_regression
304,12915.0,2023.0,1.0,0.0,0.0,logistic_regression
305,12915.0,2023.0,3.0,0.0,0.0,logistic_regression
306,13211.0,2023.0,1.0,0.0,0.0,logistic_regression
307,13500.0,2023.0,3.0,0.0,0.0,logistic_regression
308,13898.0,2023.0,2.0,0.0,0.0,logistic_regression
309,13898.0,2023.0,3.0,0.0,0.0,logistic_regression
310,14237.0,2023.0,1.0,0.0,0.0,logistic_regression
311,14824.0,2023.0,1.0,0.0,0.0,logistic_regression
312,14824.0,2023.0,1.0,0.0,0.0,logistic_regression
313,17944.0,2023.0,1.0,0.0,0.0,logistic_regression
314,18085.0,2023.0,1.0,0.0,0.0,logistic_regression
315,18782.0,2023.0,2.0,0.0,0.0,logistic_regression
316,18975.0,2023.0,3.0,0.0,0.0,logistic_regression
317,19206.0,2023.0,2.0,0.0,0.0,logistic_regression
318,19206.0,2023.0,3.0,0.0,0.0,logistic_regression
319,19542.0,2023.0,2.0,0.0,0.0,logistic_regression
320,19542.0,2023.0,2.0,0.0,0.0,logistic_regression
321,19572.0,2023.0,2.0,0.0,0.0,logistic_regression
322,19572.0,2023.0,2.0,0.0,0.0,logistic_regression
323,884.0,2023.0,1.0,0.0,0.0,logistic_regression
324,1061.0,2023.0,3.0,0.0,0.0,logistic_regression
325,1523.0,2023.0,3.0,0.0,0.0,logistic_regression
326,1523.0,2023.0,2.0,0.0,0.0,logistic_regression
327,2093.0,2023.0,1.0,0.0,0.0,logistic_regression
328,4150.0,2023.0,1.0,0.0,0.0,logistic_regression
329,4150.0,2023.0,3.0,0.0,0.0,logistic_regression
330,4276.0,2023.0,1.0,0.0,0.0,logistic_regression
331,5907.0,2023.0,1.0,0.0,0.0,logistic_regression
332,6222.0,2023.0,2.0,0.0,0.0,logistic_regression
333,6222.0,2023.0,1.0,0.0,0.0,logistic_regression
334,8294.0,2023.0,1.0,0.0,0.0,logistic_regression
335,8659.0,2023.0,2.0,0.0,0.0,logistic_regression
336,8955.0,2023.0,3.0,0.0,0.0,logistic_regression
337,9192.0,2023.0,2.0,0.0,0.0,logistic_regression
338,9192.0,2023.0,3.0,0.0,0.0,logistic_regression
339,9634.0,2023.0,1.0,0.0,0.0,logistic_regression
340,9634.0,2023.0,1.0,0.0,0.0,logistic_regression
341,11460.0,2023.0,2.0,0.0,0.0,logistic_regression
342,11565.0,2023.0,3.0,0.0,0.0,logistic_regression
343,11701.0,2023.0,1.0,0.0,0.0,logistic_regression
344,11701.0,2023.0,2.0,0.0,0.0,logistic_regression
345,11876.0,2023.0,3.0,0.0,0.0,logistic_regression
346,12778.0,2023.0,1.0,0.0,0.0,logistic_regression
347,12778.0,2023.0,3.0,0.0,0.0,logistic_regression
348,13297.0,2023.0,1.0,0.0,0.0,logistic_regression
349,16267.0,2023.0,3.0,0.0,0.0,logistic_regression
350,16381.0,2023.0,3.0,0.0,0.0,logistic_regression
351,17900.0,2023.0,2.0,0.0,0.0,logistic_regression
352,18067.0,2023.0,1.0,0.0,0.0,logistic_regression
353,18067.0,2023.0,3.0,0.0,0.0,logistic_regression
354,18103.0,2023.0,3.0,0.0,0.0,logistic_regression
355,19166.0,2023.0,3.0,0.0,0.0,logistic_regression
356,19916.0,2023.0,1.0,0.0,0.0,logistic_regression
357,19916.0,2023.0,1.0,0.0,0.0,logistic_regression
358,181.0,2023.0,3.0,0.0,0.0,logistic_regression
359,378.0,2023.0,1.0,0.0,0.0,logistic_regression
360,378.0,2023.0,3.0,0.0,0.0,logistic_regression
361,614.0,2023.0,3.0,0.0,0.0,logistic_regression
362,614.0,2023.0,1.0,0.0,0.0,logistic_regression
363,1470.0,2023.0,3.0,0.0,0.0,logistic_regression
364,2736.0,2023.0,3.0,0.0,0.0,logistic_regression
365,3536.0,2023.0,3.0,0.0,0.0,logistic_regression
366,3956.0,2023.0,2.0,0.0,0.0,logistic_regression
367,4078.0,2023.0,2.0,0.0,0.0,logistic_regression
368,4788.0,2023.0,2.0,0.0,0.0,logistic_regression
369,4977.0,2023.0,1.0,0.0,0.0,logistic_regression
370,5539.0,2023.0,2.0,0.0,0.0,logistic_regression
371,5539.0,2023.0,2.0,0.0,0.0,logistic_regression
372,5795.0,2023.0,2.0,0.0,0.0,logistic_regression
373,6398.0,2023.0,3.0,0.0,0.0,logistic_regression
374,6398.0,2023.0,2.0,0.0,0.0,logistic_regression
375,6530.0,2023.0,3.0,0.0,0.0,logistic_regression
376,8327.0,2023.0,1.0,0.0,0.0,logistic_regression
377,9256.0,2023.0,1.0,0.0,0.0,logistic_regression
378,9256.0,2023.0,3.0,0.0,0.0,logistic_regression
379,11251.0,2023.0,3.0,0.0,0.0,logistic_regression
380,14061.0,2023.0,2.0,0.0,0.0,logistic_regression
381,15754.0,2023.0,2.0,0.0,0.0,logistic_regression
382,15754.0,2023.0,3.0,0.0,0.0,logistic_regression
383,18086.0,2023.0,2.0,0.0,0.0,logistic_regression
384,18829.0,2023.0,2.0,0.0,0.0,logistic_regression
385,19215.0,2023.0,1.0,0.0,0.0,logistic_regression
386,19390.0,2023.0,3.0,0.0,0.0,logistic_regression
387,2088.0,2023.0,2.0,0.0,0.0,logistic_regression
388,2088.0,2023.0,3.0,0.0,0.0,logistic_regression
389,2229.0,2023.0,2.0,0.0,0.0,logistic_regression
390,2880.0,2023.0,2.0,0.0,0.0,logistic_regression
391,2880.0,2023.0,3.0,0.0,0.0,logistic_regression
392,3277.0,2023.0,3.0,0.0,0.0,logistic_regression
393,3449.0,2023.0,3.0,0.0,0.0,logistic_regression
394,3635.0,2023.0,1.0,0.0,0.0,logistic_regression
395,3834.0,2023.0,3.0,0.0,0.0,logistic_regression
396,3834.0,2023.0,3.0,0.0,0.0,logistic_regression
397,4750.0,2023.0,1.0,0.0,0.0,logistic_regression
398,4750.0,2023.0,1.0,0.0,0.0,logistic_regression
399,4923.0,2023.0,2.0,0.0,0.0,logistic_regression
400,5774.0,2023.0,1.0,0.0,0.0,logistic_regression
401,5975.0,2023.0,2.0,0.0,0.0,logistic_regression
402,6894.0,2023.0,3.0,0.0,0.0,logistic_regression
403,6894.0,2023.0,1.0,0.0,0.0,logistic_regression
404,8234.0,2023.0,3.0,0.0,0.0,logistic_regression
405,8498.0,2023.0,3.0,0.0,0.0,logistic_regression
406,8498.0,2023.0,2.0,0.0,0.0,logistic_regression
407,8498.0,2023.0,3.0,0.0,0.0,logistic_regression
408,9800.0,2023.0,2.0,0.0,0.0,logistic_regression
409,10385.0,2023.0,2.0,0.0,0.0,logistic_regression
410,10737.0,2023.0,1.0,0.0,0.0,logistic_regression
411,12089.0,2023.0,2.0,0.0,0.0,logistic_regression
412,12367.0,2023.0,2.0,0.0,0.0,logistic_regression
413,12367.0,2023.0,2.0,0.0,0.0,logistic_regression
414,12432.0,2023.0,1.0,0.0,0.0,logistic_regression
415,12432.0,2023.0,2.0,0.0,0.0,logistic_regression
416,14051.0,2023.0,3.0,0.0,0.0,logistic_regression
417,14499.0,2023.0,1.0,0.0,0.0,logistic_regression
418,14499.0,2023.0,1.0,0.0,0.0,logistic_regression
419,14656.0,2023.0,3.0,0.0,0.0,logistic_regression
420,14785.0,2023.0,3.0,0.0,0.0,logistic_regression
421,14785.0,2023.0,3.0,0.0,0.0,logistic_regression
422,15187.0,2023.0,1.0,0.0,0.0,logistic_regression
423,15187.0,2023.0,1.0,0.0,0.0,logistic_regression
424,15194.0,2023.0,2.0,0.0,0.0,logistic_regression
425,15194.0,2023.0,2.0,0.0,0.0,logistic_regression
426,15540.0,2023.0,1.0,0.0,0.0,logistic_regression
427,16998.0,2023.0,2.0,0.0,0.0,logistic_regression
428,16998.0,2023.0,2.0,0.0,0.0,logistic_regression
429,18070.0,2023.0,3.0,0.0,0.0,logistic_regression
430,20061.0,2023.0,3.0,0.0,0.0,logistic_regression
431,180.0,2023.0,1.0,0.0,0.0,logistic_regression
432,358.0,2023.0,3.0,0.0,0.0,logistic_regression
433,3159.0,2023.0,1.0,0.0,0.0,logistic_regression
434,4241.0,2023.0,3.0,0.0,0.0,logistic_regression
435,4307.0,2023.0,1.0,0.0,0.0,logistic_regression
436,4307.0,2023.0,1.0,0.0,0.0,logistic_regression
437,4492.0,2023.0,2.0,0.0,0.0,logistic_regression
438,5031.0,2023.0,3.0,0.0,0.0,logistic_regression
439,6449.0,2023.0,2.0,0.0,0.0,logistic_regression
440,7904.0,2023.0,1.0,0.0,0.0,logistic_regression
441,8816.0,2023.0,1.0,0.0,0.0,logistic_regression
442,9086.0,2023.0,2.0,0.0,0.0,logistic_regression
443,9486.0,2023.0,2.0,0.0,0.0,logistic_regression
444,9764.0,2023.0,1.0,0.0,0.0,logistic_regression
445,10067.0,2023.0,1.0,0.0,0.0,logistic_regression
446,10892.0,2023.0,1.0,0.0,0.0,logistic_regression
447,10892.0,2023.0,1.0,0.0,0.0,logistic_regression
448,10892.0,2023.0,3.0,0.0,0.0,logistic_regression
449,11194.0,2023.0,1.0,0.0,0.0,logistic_regression
450,11810.0,2023.0,2.0,0.0,0.0,logistic_regression
