,user_id,year,month,guess,ground_truth,model
41,8463.0,2023.0,1.0,0.0,0.0,randomized_search
42,8549.0,2023.0,3.0,0.0,0.0,randomized_search
43,9924.0,2023.0,3.0,0.0,0.0,randomized_search
44,9924.0,2023.0,1.0,0.0,0.0,randomized_search
45,10015.0,2023.0,3.0,0.0,0.0,randomized_search
46,10545.0,2023.0,1.0,0.0,0.0,randomized_search
47,11415.0,2023.0,1.0,0.0,0.0,randomized_search
48,13188.0,2023.0,2.0,0.0,0.0,randomized_search
49,13188.0,2023.0,3.0,0.0,0.0,randomized_search
50,13673.0,2023.0,3.0,0.0,0.0,randomized_search
51,13736.0,2023.0,3.0,0.0,0.0,randomized_search
52,13758.0,2023.0,1.0,0.0,0.0,randomized_search
53,14023.0,2023.0,3.0,0.0,0.0,randomized_search
54,15520.0,2023.0,3.0,0.0,0.0,randomized_search
55,15812.0,2023.0,3.0,0.0,0.0,randomized_search
56,16174.0,2023.0,1.0,0.0,0.0,randomized_search
57,16515.0,2023.0,1.0,0.0,0.0,randomized_search
58,16902.0,2023.0,1.0,0.0,0.0,randomized_search
59,16902.0,2023.0,3.0,1.0,0.0,randomized_search
60,17109.0,2023.0,1.0,0.0,0.0,randomized_search
61,17109.0,2023.0,3.0,0.0,0.0,randomized_search
62,17407.0,2023.0,2.0,0.0,0.0,randomized_search
63,17606.0,2023.0,3.0,0.0,0.0,randomized_search
64,17953.0,2023.0,2.0,0.0,0.0,randomized_search
65,18781.0,2023.0,1.0,0.0,0.0,randomized_search
66,18781.0,2023.0,2.0,0.0,0.0,randomized_search
67,19001.0,2023.0,3.0,0.0,0.0,randomized_search
68,19001.0,2023.0,3.0,0.0,0.0,randomized_search
69,19001.0,2023.0,1.0,0.0,0.0,randomized_search
70,19060.0,2023.0,3.0,0.0,0.0,randomized_search
71,3378.0,2023.0,2.0,0.0,0.0,randomized_search
72,3794.0,2023.0,3.0,0.0,0.0,randomized_search
73,4180.0,2023.0,1.0,0.0,0.0,randomized_search
74,4350.0,2023.0,1.0,0.0,0.0,randomized_search
75,4350.0,2023.0,3.0,0.0,0.0,randomized_search
76,4635.0,2023.0,3.0,1.0,0.0,randomized_search
77,4641.0,2023.0,3.0,0.0,0.0,randomized_search
78,4817.0,2023.0,1.0,0.0,0.0,randomized_search
79,4817.0,2023.0,3.0,0.0,0.0,randomized_search
80,4912.0,2023.0,1.0,0.0,0.0,randomized_search
81,5755.0,2023.0,3.0,0.0,0.0,randomized_search
82,7079.0,2023.0,2.0,0.0,0.0,randomized_search
83,7733.0,2023.0,2.0,0.0,0.0,randomized_search
84,9012.0,2023.0,2.0,0.0,0.0,randomized_search
85,10368.0,2023.0,2.0,0.0,0.0,randomized_search
86,10368.0,2023.0,1.0,0.0,0.0,randomized_search
87,11090.0,2023.0,1.0,0.0,0.0,randomized_search
88,11090.0,2023.0,2.0,0.0,0.0,randomized_search
89,11090.0,2023.0,3.0,0.0,0.0,randomized_search
90,12245.0,2023.0,2.0,0.0,0.0,randomized_search
91,12416.0,2023.0,3.0,0.0,0.0,randomized_search
92,12483.0,2023.0,3.0,0.0,0.0,randomized_search
93,12543.0,2023.0,3.0,0.0,0.0,randomized_search
94,12543.0,2023.0,3.0,0.0,0.0,randomized_search
95,12543.0,2023.0,2.0,0.0,0.0,randomized_search
96,12664.0,2023.0,3.0,0.0,0.0,randomized_search
97,12664.0,2023.0,3.0,0.0,0.0,randomized_search
98,13295.0,2023.0,2.0,0.0,0.0,randomized_search
99,14009.0,2023.0,3.0,0.0,0.0,randomized_search
100,14009.0,2023.0,3.0,0.0,0.0,randomized_search
101,14049.0,2023.0,2.0,0.0,0.0,randomized_search
102,14049.0,2023.0,3.0,0.0,0.0,randomized_search
103,14049.0,2023.0,3.0,0.0,0.0,randomized_search
104,14176.0,2023.0,1.0,0.0,0.0,randomized_search
105,14176.0,2023.0,3.0,0.0,0.0,randomized_search
106,14176.0,2023.0,2.0,0.0,0.0,randomized_search
107,15411.0,2023.0,2.0,0.0,0.0,randomized_search
108,15411.0,2023.0,3.0,0.0,0.0,randomized_search
109,15411.0,2023.0,1.0,0.0,0.0,randomized_search
110,15588.0,2023.0,1.0,0.0,0.0,randomized_search
111,15857.0,2023.0,1.0,0.0,0.0,randomized_search
112,15951.0,2023.0,3.0,0.0,0.0,randomized_search
113,15951.0,2023.0,3.0,0.0,0.0,randomized_search
114,16248.0,2023.0,3.0,0.0,0.0,randomized_search
115,16355.0,2023.0,2.0,0.0,0.0,randomized_search
116,16355.0,2023.0,2.0,0.0,0.0,randomized_search
117,17671.0,2023.0,2.0,0.0,0.0,randomized_search
118,19460.0,2023.0,1.0,0.0,0.0,randomized_search
119,19990.0,2023.0,3.0,0.0,0.0,randomized_search
120,638.0,2023.0,3.0,0.0,0.0,randomized_search
121,638.0,2023.0,3.0,0.0,0.0,randomized_search
122,638.0,2023.0,3.0,0.0,0.0,randomized_search
123,787.0,2023.0,2.0,0.0,0.0,randomized_search
124,1112.0,2023.0,2.0,0.0,0.0,randomized_search
125,1847.0,2023.0,1.0,0.0,0.0,randomized_search
126,2648.0,2023.0,1.0,0.0,0.0,randomized_search
127,2648.0,2023.0,1.0,0.0,0.0,randomized_search
128,2648.0,2023.0,1.0,0.0,0.0,randomized_search
129,2648.0,2023.0,2.0,0.0,0.0,randomized_search
130,2987.0,2023.0,1.0,0.0,0.0,randomized_search
131,3117.0,2023.0,3.0,0.0,0.0,randomized_search
132,3261.0,2023.0,3.0,0.0,0.0,randomized_search
133,3261.0,2023.0,1.0,0.0,0.0,randomized_search
134,3261.0,2023.0,3.0,0.0,0.0,randomized_search
135,4562.0,2023.0,2.0,0.0,0.0,randomized_search
136,5637.0,2023.0,2.0,0.0,0.0,randomized_search
137,5896.0,2023.0,3.0,0.0,0.0,randomized_search
138,6943.0,2023.0,1.0,0.0,0.0,randomized_search
139,7786.0,2023.0,3.0,0.0,0.0,randomized_search
140,7977.0,2023.0,1.0,0.0,0.0,randomized_search
141,8684.0,2023.0,3.0,0.0,0.0,randomized_search
142,9032.0,2023.0,1.0,0.0,0.0,randomized_search
143,9032.0,2023.0,2.0,0.0,0.0,randomized_search
144,9938.0,2023.0,3.0,0.0,0.0,randomized_search
145,10072.0,2023.0,3.0,0.0,0.0,randomized_search
146,10141.0,2023.0,2.0,0.0,0.0,randomized_search
147,10141.0,2023.0,3.0,0.0,0.0,randomized_search
148,10141.0,2023.0,3.0,0.0,0.0,randomized_search
149,10594.0,2023.0,3.0,1.0,0.0,randomized_search
150,10894.0,2023.0,1.0,0.0,0.0,randomized_search
151,10894.0,2023.0,2.0,0.0,0.0,randomized_search
152,11526.0,2023.0,2.0,0.0,0.0,randomized_search
153,11626.0,2023.0,2.0,0.0,0.0,randomized_search
154,12506.0,2023.0,2.0,0.0,0.0,randomized_search
155,12630.0,2023.0,2.0,0.0,0.0,randomized_search
156,13772.0,2023.0,2.0,0.0,0.0,randomized_search
157,13850.0,2023.0,2.0,0.0,0.0,randomized_search
158,14815.0,2023.0,1.0,0.0,0.0,randomized_search
159,14868.0,2023.0,2.0,0.0,0.0,randomized_search
160,15068.0,2023.0,2.0,0.0,0.0,randomized_search
161,15470.0,2023.0,1.0,0.0,0.0,randomized_search
162,16115.0,2023.0,1.0,0.0,0.0,randomized_search
163,16328.0,2023.0,3.0,0.0,0.0,randomized_search
164,16328.0,2023.0,1.0,0.0,0.0,randomized_search
165,16328.0,2023.0,3.0,0.0,0.0,randomized_search
166,16328.0,2023.0,1.0,0.0,0.0,randomized_search
167,16846.0,2023.0,2.0,0.0,0.0,randomized_search
168,16846.0,2023.0,3.0,0.0,0.0,randomized_search
169,17093.0,2023.0,3.0,0.0,0.0,randomized_search
170,17674.0,2023.0,3.0,0.0,0.0,randomized_search
171,17674.0,2023.0,3.0,0.0,0.0,randomized_search
172,17954.0,2023.0,3.0,0.0,0.0,randomized_search
173,18629.0,2023.0,2.0,0.0,0.0,randomized_search
174,19181.0,2023.0,1.0,0.0,0.0,randomized_search
175,19181.0,2023.0,3.0,0.0,0.0,randomized_search
176,19216.0,2023.0,1.0,0.0,0.0,randomized_search
177,19216.0,2023.0,3.0,0.0,0.0,randomized_search
178,19216.0,2023.0,1.0,0.0,0.0,randomized_search
179,929.0,2023.0,1.0,0.0,0.0,randomized_search
180,1447.0,2023.0,1.0,1.0,0.0,randomized_search
181,1657.0,2023.0,3.0,0.0,0.0,randomized_search
182,2245.0,2023.0,2.0,0.0,0.0,randomized_search
183,2682.0,2023.0,1.0,0.0,0.0,randomized_search
184,2851.0,2023.0,2.0,0.0,0.0,randomized_search
185,4179.0,2023.0,1.0,0.0,0.0,randomized_search
186,4179.0,2023.0,3.0,0.0,0.0,randomized_search
187,4179.0,2023.0,3.0,0.0,0.0,randomized_search
188,4677.0,2023.0,2.0,0.0,0.0,randomized_search
189,5039.0,2023.0,2.0,0.0,0.0,randomized_search
190,5039.0,2023.0,3.0,0.0,0.0,randomized_search
191,5039.0,2023.0,3.0,0.0,0.0,randomized_search
192,5325.0,2023.0,2.0,0.0,0.0,randomized_search
193,5325.0,2023.0,1.0,0.0,0.0,randomized_search
194,6103.0,2023.0,2.0,0.0,0.0,randomized_search
195,6103.0,2023.0,3.0,0.0,0.0,randomized_search
196,6103.0,2023.0,1.0,0.0,0.0,randomized_search
197,6103.0,2023.0,3.0,0.0,0.0,randomized_search
198,7104.0,2023.0,3.0,0.0,0.0,randomized_search
199,7104.0,2023.0,1.0,0.0,0.0,randomized_search
200,7272.0,2023.0,2.0,0.0,0.0,randomized_search
201,7272.0,2023.0,2.0,0.0,0.0,randomized_search
202,7272.0,2023.0,3.0,0.0,0.0,randomized_search
203,7272.0,2023.0,1.0,0.0,0.0,randomized_search
204,7461.0,2023.0,3.0,0.0,0.0,randomized_search
205,8617.0,2023.0,1.0,0.0,0.0,randomized_search
206,8617.0,2023.0,3.0,0.0,0.0,randomized_search
207,8978.0,2023.0,3.0,0.0,0.0,randomized_search
208,9878.0,2023.0,1.0,0.0,0.0,randomized_search
209,9895.0,2023.0,3.0,0.0,0.0,randomized_search
210,10420.0,2023.0,3.0,0.0,0.0,randomized_search
211,11350.0,2023.0,3.0,0.0,0.0,randomized_search
212,12036.0,2023.0,2.0,0.0,0.0,randomized_search
213,12398.0,2023.0,2.0,0.0,0.0,randomized_search
214,12398.0,2023.0,3.0,0.0,0.0,randomized_search
215,13100.0,2023.0,3.0,0.0,0.0,randomized_search
216,13162.0,2023.0,1.0,0.0,0.0,randomized_search
217,13193.0,2023.0,3.0,0.0,0.0,randomized_search
218,13209.0,2023.0,2.0,0.0,0.0,randomized_search
219,13209.0,2023.0,3.0,0.0,0.0,randomized_search
220,13247.0,2023.0,1.0,0.0,0.0,randomized_search
221,14439.0,2023.0,1.0,0.0,0.0,randomized_search
222,14546.0,2023.0,1.0,0.0,0.0,randomized_search
223,14630.0,2023.0,1.0,0.0,0.0,randomized_search
224,14630.0,2023.0,2.0,0.0,0.0,randomized_search
225,14982.0,2023.0,2.0,0.0,0.0,randomized_search
226,15640.0,2023.0,3.0,0.0,0.0,randomized_search
227,15640.0,2023.0,1.0,0.0,0.0,randomized_search
228,17790.0,2023.0,1.0,0.0,0.0,randomized_search
229,17790.0,2023.0,3.0,0.0,0.0,randomized_search
230,18423.0,2023.0,1.0,0.0,0.0,randomized_search
231,18698.0,2023.0,3.0,0.0,0.0,randomized_search
232,19388.0,2023.0,3.0,0.0,0.0,randomized_search
233,837.0,2023.0,3.0,0.0,0.0,randomized_search
234,1319.0,2023.0,3.0,0.0,0.0,randomized_search
235,1990.0,2023.0,2.0,0.0,0.0,randomized_search
236,2076.0,2023.0,3.0,0.0,0.0,randomized_search
237,2076.0,2023.0,1.0,0.0,0.0,randomized_search
238,3489.0,2023.0,3.0,0.0,0.0,randomized_search
239,5010.0,2023.0,1.0,0.0,0.0,randomized_search
240,6764.0,2023.0,1.0,0.0,0.0,randomized_search
241,6764.0,2023.0,2.0,0.0,0.0,randomized_search
242,6764.0,2023.0,2.0,0.0,0.0,randomized_search
243,7162.0,2023.0,2.0,0.0,0.0,randomized_search
244,7162.0,2023.0,3.0,0.0,0.0,randomized_search
245,8473.0,2023.0,2.0,0.0,0.0,randomized_search
246,8821.0,2023.0,1.0,0.0,0.0,randomized_search
247,8821.0,2023.0,1.0,0.0,0.0,randomized_search
248,8821.0,2023.0,3.0,0.0,0.0,randomized_search
249,9100.0,2023.0,2.0,0.0,0.0,randomized_search
250,10875.0,2023.0,1.0,0.0,0.0,randomized_search
251,10875.0,2023.0,2.0,0.0,0.0,randomized_search
252,11028.0,2023.0,3.0,0.0,0.0,randomized_search
253,11138.0,2023.0,1.0,0.0,0.0,randomized_search
254,13484.0,2023.0,2.0,0.0,0.0,randomized_search
255,13784.0,2023.0,3.0,0.0,0.0,randomized_search
256,16630.0,2023.0,1.0,0.0,0.0,randomized_search
257,16894.0,2023.0,1.0,0.0,0.0,randomized_search
258,16894.0,2023.0,3.0,0.0,0.0,randomized_search
259,18244.0,2023.0,3.0,0.0,0.0,randomized_search
260,18244.0,2023.0,1.0,0.0,0.0,randomized_search
261,18244.0,2023.0,2.0,0.0,0.0,randomized_search
262,18244.0,2023.0,2.0,0.0,0.0,randomized_search
263,18654.0,2023.0,3.0,0.0,0.0,randomized_search
264,19379.0,2023.0,3.0,0.0,0.0,randomized_search
265,19698.0,2023.0,1.0,0.0,0.0,randomized_search
266,122.0,2023.0,3.0,0.0,0.0,randomized_search
267,560.0,2023.0,3.0,0.0,0.0,randomized_search
268,857.0,2023.0,2.0,0.0,0.0,randomized_search
269,913.0,2023.0,2.0,0.0,0.0,randomized_search
270,2256.0,2023.0,1.0,0.0,0.0,randomized_search
271,2256.0,2023.0,2.0,0.0,0.0,randomized_search
272,2903.0,2023.0,2.0,0.0,0.0,randomized_search
273,4063.0,2023.0,2.0,0.0,0.0,randomized_search
274,4063.0,2023.0,3.0,0.0,0.0,randomized_search
275,5386.0,2023.0,3.0,0.0,0.0,randomized_search
276,5386.0,2023.0,1.0,0.0,0.0,randomized_search
277,6126.0,2023.0,1.0,0.0,0.0,randomized_search
278,6368.0,2023.0,1.0,0.0,0.0,randomized_search
279,7434.0,2023.0,2.0,0.0,0.0,randomized_search
280,7732.0,2023.0,2.0,0.0,0.0,randomized_search
281,8142.0,2023.0,1.0,0.0,0.0,randomized_search
282,8342.0,2023.0,2.0,0.0,0.0,randomized_search
283,9132.0,2023.0,1.0,0.0,0.0,randomized_search
284,9132.0,2023.0,1.0,0.0,0.0,randomized_search
285,9132.0,2023.0,2.0,0.0,0.0,randomized_search
286,9132.0,2023.0,3.0,0.0,0.0,randomized_search
287,9544.0,2023.0,1.0,0.0,0.0,randomized_search
288,9624.0,2023.0,2.0,0.0,0.0,randomized_search
289,9868.0,2023.0,3.0,0.0,0.0,randomized_search
290,10436.0,2023.0,3.0,1.0,0.0,randomized_search
291,10436.0,2023.0,1.0,0.0,0.0,randomized_search
292,10436.0,2023.0,2.0,0.0,0.0,randomized_search
293,10740.0,2023.0,3.0,0.0,0.0,randomized_search
294,10740.0,2023.0,2.0,0.0,0.0,randomized_search
295,10868.0,2023.0,2.0,0.0,0.0,randomized_search
296,10886.0,2023.0,1.0,1.0,0.0,randomized_search
297,10886.0,2023.0,3.0,0.0,0.0,randomized_search
298,10886.0,2023.0,3.0,0.0,0.0,randomized_search
299,11740.0,2023.0,3.0,0.0,0.0,randomized_search
300,11740.0,2023.0,3.0,0.0,0.0,randomized_search
301,12831.0,2023.0,3.0,0.0,0.0,randomized_search
302,12831.0,2023.0,3.0,0.0,0.0,randomized_search
303,12831.0,2023.0,3.0,0.0,0.0,randomized_search
304,12915.0,2023.0,1.0,0.0,0.0,randomized_search
305,12915.0,2023.0,3.0,0.0,0.0,randomized_search
306,13211.0,2023.0,1.0,0.0,0.0,randomized_search
307,13500.0,2023.0,3.0,0.0,0.0,randomized_search
308,13898.0,2023.0,2.0,0.0,0.0,randomized_search
309,13898.0,2023.0,3.0,0.0,0.0,randomized_search
310,14237.0,2023.0,1.0,0.0,0.0,randomized_search
311,14824.0,2023.0,1.0,0.0,0.0,randomized_search
312,14824.0,2023.0,1.0,0.0,0.0,randomized_search
313,17944.0,2023.0,1.0,0.0,0.0,randomized_search
314,18085.0,2023.0,1.0,0.0,0.0,randomized_search
315,18782.0,2023.0,2.0,0.0,0.0,randomized_search
316,18975.0,2023.0,3.0,0.0,0.0,randomized_search
317,19206.0,2023.0,2.0,0.0,0.0,randomized_search
318,19206.0,2023.0,3.0,0.0,0.0,randomized_search
319,19542.0,2023.0,2.0,0.0,0.0,randomized_search
320,19542.0,2023.0,2.0,0.0,0.0,randomized_search
321,19572.0,2023.0,2.0,0.0,0.0,randomized_search
322,19572.0,2023.0,2.0,0.0,0.0,randomized_search
323,884.0,2023.0,1.0,0.0,0.0,randomized_search
324,1061.0,2023.0,3.0,0.0,0.0,randomized_search
325,1523.0,2023.0,3.0,0.0,0.0,randomized_search
326,1523.0,2023.0,2.0,0.0,0.0,randomized_search
327,2093.0,2023.0,1.0,0.0,0.0,randomized_search
328,4150.0,2023.0,1.0,0.0,0.0,randomized_search
329,4150.0,2023.0,3.0,0.0,0.0,randomized_search
330,4276.0,2023.0,1.0,0.0,0.0,randomized_search
331,5907.0,2023.0,1.0,0.0,0.0,randomized_search
332,6222.0,2023.0,2.0,0.0,0.0,randomized_search
333,6222.0,2023.0,1.0,0.0,0.0,randomized_search
334,8294.0,2023.0,1.0,0.0,0.0,randomized_search
335,8659.0,2023.0,2.0,0.0,0.0,randomized_search
336,8955.0,2023.0,3.0,0.0,0.0,randomized_search
337,9192.0,2023.0,2.0,0.0,0.0,randomized_search
338,9192.0,2023.0,3.0,0.0,0.0,randomized_search
339,9634.0,2023.0,1.0,0.0,0.0,randomized_search
340,9634.0,2023.0,1.0,0.0,0.0,randomized_search
341,11460.0,2023.0,2.0,0.0,0.0,randomized_search
342,11565.0,2023.0,3.0,0.0,0.0,randomized_search
343,11701.0,2023.0,1.0,0.0,0.0,randomized_search
344,11701.0,2023.0,2.0,0.0,0.0,randomized_search
345,11876.0,2023.0,3.0,0.0,0.0,randomized_search
346,12778.0,2023.0,1.0,0.0,0.0,randomized_search
347,12778.0,2023.0,3.0,0.0,0.0,randomized_search
348,13297.0,2023.0,1.0,0.0,0.0,randomized_search
349,16267.0,2023.0,3.0,0.0,0.0,randomized_search
350,16381.0,2023.0,3.0,0.0,0.0,randomized_search
351,17900.0,2023.0,2.0,0.0,0.0,randomized_search
352,18067.0,2023.0,1.0,0.0,0.0,randomized_search
353,18067.0,2023.0,3.0,0.0,0.0,randomized_search
354,18103.0,2023.0,3.0,0.0,0.0,randomized_search
355,19166.0,2023.0,3.0,0.0,0.0,randomized_search
356,19916.0,2023.0,1.0,0.0,0.0,randomized_search
357,19916.0,2023.0,1.0,0.0,0.0,randomized_search
358,181.0,2023.0,3.0,0.0,0.0,randomized_search
359,378.0,2023.0,1.0,0.0,0.0,randomized_search
360,378.0,2023.0,3.0,0.0,0.0,randomized_search
361,614.0,2023.0,3.0,0.0,0.0,randomized_search
362,614.0,2023.0,1.0,0.0,0.0,randomized_search
363,1470.0,2023.0,3.0,0.0,0.0,randomized_search
364,2736.0,2023.0,3.0,0.0,0.0,randomized_search
365,3536.0,2023.0,3.0,0.0,0.0,randomized_search
366,3956.0,2023.0,2.0,0.0,0.0,randomized_search
367,4078.0,2023.0,2.0,0.0,0.0,randomized_search
368,4788.0,2023.0,2.0,0.0,0.0,randomized_search
369,4977.0,2023.0,1.0,0.0,0.0,randomized_search
370,5539.0,2023.0,2.0,0.0,0.0,randomized_search
371,5539.0,2023.0,2.0,0.0,0.0,randomized_search
372,5795.0,2023.0,2.0,0.0,0.0,randomized_search
373,6398.0,2023.0,3.0,1.0,0.0,randomized_search
374,6398.0,2023.0,2.0,0.0,0.0,randomized_search
375,6530.0,2023.0,3.0,0.0,0.0,randomized_search
376,8327.0,2023.0,1.0,0.0,0.0,randomized_search
377,9256.0,2023.0,1.0,1.0,0.0,randomized_search
378,9256.0,2023.0,3.0,0.0,0.0,randomized_search
379,11251.0,2023.0,3.0,0.0,0.0,randomized_search
380,14061.0,2023.0,2.0,0.0,0.0,randomized_search
381,15754.0,2023.0,2.0,0.0,0.0,randomized_search
382,15754.0,2023.0,3.0,0.0,0.0,randomized_search
383,18086.0,2023.0,2.0,0.0,0.0,randomized_search
384,18829.0,2023.0,2.0,0.0,0.0,randomized_search
385,19215.0,2023.0,1.0,0.0,0.0,randomized_search
386,19390.0,2023.0,3.0,0.0,0.0,randomized_search
387,2088.0,2023.0,2.0,0.0,0.0,randomized_search
388,2088.0,2023.0,3.0,0.0,0.0,randomized_search
389,2229.0,2023.0,2.0,0.0,0.0,randomized_search
390,2880.0,2023.0,2.0,0.0,0.0,randomized_search
391,2880.0,2023.0,3.0,0.0,0.0,randomized_search
392,3277.0,2023.0,3.0,0.0,0.0,randomized_search
393,3449.0,2023.0,3.0,0.0,0.0,randomized_search
394,3635.0,2023.0,1.0,0.0,0.0,randomized_search
395,3834.0,2023.0,3.0,0.0,0.0,randomized_search
396,3834.0,2023.0,3.0,0.0,0.0,randomized_search
397,4750.0,2023.0,1.0,0.0,0.0,randomized_search
398,4750.0,2023.0,1.0,0.0,0.0,randomized_search
399,4923.0,2023.0,2.0,0.0,0.0,randomized_search
400,5774.0,2023.0,1.0,0.0,0.0,randomized_search
401,5975.0,2023.0,2.0,0.0,0.0,randomized_search
402,6894.0,2023.0,3.0,0.0,0.0,randomized_search
403,6894.0,2023.0,1.0,0.0,0.0,randomized_search
404,8234.0,2023.0,3.0,0.0,0.0,randomized_search
405,8498.0,2023.0,3.0,0.0,0.0,randomized_search
406,8498.0,2023.0,2.0,0.0,0.0,randomized_search
407,8498.0,2023.0,3.0,0.0,0.0,randomized_search
408,9800.0,2023.0,2.0,0.0,0.0,randomized_search
409,10385.0,2023.0,2.0,0.0,0.0,randomized_search
410,10737.0,2023.0,1.0,0.0,0.0,randomized_search
411,12089.0,2023.0,2.0,0.0,0.0,randomized_search
412,12367.0,2023.0,2.0,0.0,0.0,randomized_search
413,12367.0,2023.0,2.0,0.0,0.0,randomized_search
414,12432.0,2023.0,1.0,0.0,0.0,randomized_search
415,12432.0,2023.0,2.0,0.0,0.0,randomized_search
416,14051.0,2023.0,3.0,0.0,0.0,randomized_search
417,14499.0,2023.0,1.0,0.0,0.0,randomized_search
418,14499.0,2023.0,1.0,0.0,0.0,randomized_search
419,14656.0,2023.0,3.0,0.0,0.0,randomized_search
420,14785.0,2023.0,3.0,0.0,0.0,randomized_search
421,14785.0,2023.0,3.0,0.0,0.0,randomized_search
422,15187.0,2023.0,1.0,0.0,0.0,randomized_search
423,15187.0,2023.0,1.0,0.0,0.0,randomized_search
424,15194.0,2023.0,2.0,0.0,0.0,randomized_search
425,15194.0,2023.0,2.0,0.0,0.0,randomized_search
426,15540.0,2023.0,1.0,0.0,0.0,randomized_search
427,16998.0,2023.0,2.0,0.0,0.0,randomized_search
428,16998.0,2023.0,2.0,0.0,0.0,randomized_search
429,18070.0,2023.0,3.0,0.0,0.0,randomized_search
430,20061.0,2023.0,3.0,0.0,0.0,randomized_search
431,180.0,2023.0,1.0,0.0,0.0,randomized_search
432,358.0,2023.0,3.0,0.0,0.0,randomized_search
433,3159.0,2023.0,1.0,0.0,0.0,randomized_search
434,4241.0,2023.0,3.0,0.0,0.0,randomized_search
435,4307.0,2023.0,1.0,0.0,0.0,randomized_search
436,4307.0,2023.0,1.0,0.0,0.0,randomized_search
437,4492.0,2023.0,2.0,0.0,0.0,randomized_search
438,5031.0,2023.0,3.0,0.0,0.0,randomized_search
439,6449.0,2023.0,2.0,0.0,0.0,randomized_search
440,7904.0,2023.0,1.0,0.0,0.0,randomized_search
441,8816.0,2023.0,1.0,0.0,0.0,randomized_search
442,9086.0,2023.0,2.0,0.0,0.0,randomized_search
443,9486.0,2023.0,2.0,0.0,0.0,randomized_search
444,9764.0,2023.0,1.0,0.0,0.0,randomized_search
445,10067.0,2023.0,1.0,0.0,0.0,randomized_search
446,10892.0,2023.0,1.0,0.0,0.0,randomized_search
447,10892.0,2023.0,1.0,0.0,0.0,randomized_search
448,10892.0,2023.0,3.0,0.0,0.0,randomized_search
449,11194.0,2023.0,1.0,0.0,0.0,randomized_search
450,11810.0,2023.0,2.0,0.0,0.0,randomized_search
451,11810.0,2023.0,3.0,0.0,0.0,randomized_search
452,11810.0,2023.0,3.0,0.0,0.0,randomized_search
453,12008.0,2023.0,3.0,0.0,0.0,randomized_search
454,12108.0,2023.0,3.0,0.0,0.0,randomized_search
455,12177.0,2023.0,2.0,0.0,0.0,randomized_search
456,12194.0,2023.0,1.0,0.0,0.0,randomized_search
457,12731.0,2023.0,2.0,1.0,0.0,randomized_search
458,13159.0,2023.0,1.0,0.0,0.0,randomized_search
459,13159.0,2023.0,1.0,0.0,0.0,randomized_search
460,13374.0,2023.0,2.0,0.0,0.0,randomized_search
461,13728.0,2023.0,3.0,0.0,0.0,randomized_search
462,14649.0,2023.0,3.0,0.0,0.0,randomized_search
463,14774.0,2023.0,1.0,1.0,0.0,randomized_search
464,14814.0,2023.0,3.0,0.0,0.0,randomized_search
465,14814.0,2023.0,1.0,0.0,0.0,randomized_search
