,guess,ground_truth,model,year,month,user_id
201,0,0,logistic_regression,2023,2,13772
202,0,0,logistic_regression,2023,2,13772
203,0,0,logistic_regression,2023,2,13772
204,0,0,logistic_regression,2023,1,15470
205,0,0,logistic_regression,2023,1,15470
206,0,0,logistic_regression,2023,1,15470
207,0,0,logistic_regression,2023,1,15470
208,1,0,logistic_regression,2023,3,17674
209,1,0,logistic_regression,2023,3,17674
210,0,0,logistic_regression,2023,3,17674
211,0,0,logistic_regression,2023,3,17674
212,1,0,logistic_regression,2023,3,17674
213,1,0,logistic_regression,2023,3,17674
214,0,0,logistic_regression,2023,3,17674
215,0,0,logistic_regression,2023,3,17674
216,1,0,logistic_regression,2023,3,17674
217,1,0,logistic_regression,2023,3,17674
218,0,0,logistic_regression,2023,3,17674
219,0,0,logistic_regression,2023,3,17674
220,1,0,logistic_regression,2023,3,17674
221,1,0,logistic_regression,2023,3,17674
222,0,0,logistic_regression,2023,3,17674
223,0,0,logistic_regression,2023,3,17674
224,0,0,logistic_regression,2023,3,17954
225,0,0,logistic_regression,2023,3,17954
226,0,0,logistic_regression,2023,3,17954
227,0,0,logistic_regression,2023,3,17954
228,0,0,logistic_regression,2023,3,1657
229,0,0,logistic_regression,2023,3,1657
230,0,0,logistic_regression,2023,3,1657
231,0,0,logistic_regression,2023,3,1657
232,0,0,logistic_regression,2023,1,2682
233,0,0,logistic_regression,2023,1,2682
234,0,0,logistic_regression,2023,1,2682
235,0,0,logistic_regression,2023,1,2682
236,0,0,logistic_regression,2023,2,7272
237,0,0,logistic_regression,2023,2,7272
238,0,0,logistic_regression,2023,2,7272
239,0,0,logistic_regression,2023,2,7272
240,0,0,logistic_regression,2023,2,7272
241,0,0,logistic_regression,2023,2,7272
242,0,0,logistic_regression,2023,2,7272
243,0,0,logistic_regression,2023,2,7272
244,0,0,logistic_regression,2023,2,7272
245,0,0,logistic_regression,2023,2,7272
246,0,0,logistic_regression,2023,2,7272
247,0,0,logistic_regression,2023,2,7272
248,0,0,logistic_regression,2023,2,7272
249,0,0,logistic_regression,2023,2,7272
250,0,0,logistic_regression,2023,2,7272
251,0,0,logistic_regression,2023,2,7272
252,0,0,logistic_regression,2023,3,7272
253,0,0,logistic_regression,2023,3,7272
254,0,0,logistic_regression,2023,3,7272
255,0,0,logistic_regression,2023,3,7272
256,0,0,logistic_regression,2023,1,7272
257,0,0,logistic_regression,2023,1,7272
258,0,0,logistic_regression,2023,1,7272
259,0,0,logistic_regression,2023,1,7272
260,0,0,logistic_regression,2023,2,12398
261,0,0,logistic_regression,2023,2,12398
262,0,0,logistic_regression,2023,2,12398
263,0,0,logistic_regression,2023,2,12398
264,0,0,logistic_regression,2023,3,12398
265,0,0,logistic_regression,2023,3,12398
266,0,0,logistic_regression,2023,3,12398
267,0,0,logistic_regression,2023,3,12398
268,0,0,logistic_regression,2023,2,13209
269,0,0,logistic_regression,2023,2,13209
270,0,0,logistic_regression,2023,2,13209
271,0,0,logistic_regression,2023,2,13209
272,0,0,logistic_regression,2023,3,13209
273,0,0,logistic_regression,2023,3,13209
274,0,0,logistic_regression,2023,3,13209
275,0,0,logistic_regression,2023,3,13209
276,0,0,logistic_regression,2023,1,14439
277,0,0,logistic_regression,2023,1,14439
278,0,0,logistic_regression,2023,1,14439
279,0,0,logistic_regression,2023,1,14439
280,0,0,logistic_regression,2023,1,18423
281,0,0,logistic_regression,2023,1,18423
282,0,0,logistic_regression,2023,1,18423
283,0,0,logistic_regression,2023,1,18423
284,0,0,logistic_regression,2023,3,837
285,0,0,logistic_regression,2023,3,837
286,0,0,logistic_regression,2023,3,837
287,0,0,logistic_regression,2023,3,837
288,0,0,logistic_regression,2023,3,1319
289,0,0,logistic_regression,2023,3,1319
290,0,0,logistic_regression,2023,3,1319
291,0,0,logistic_regression,2023,3,1319
292,0,0,logistic_regression,2023,1,6764
293,0,0,logistic_regression,2023,1,6764
294,0,0,logistic_regression,2023,1,6764
295,0,0,logistic_regression,2023,1,6764
296,0,0,logistic_regression,2023,2,6764
297,0,0,logistic_regression,2023,2,6764
298,0,0,logistic_regression,2023,2,6764
299,0,0,logistic_regression,2023,2,6764
300,0,0,logistic_regression,2023,2,6764
301,0,0,logistic_regression,2023,2,6764
302,0,0,logistic_regression,2023,2,6764
303,0,0,logistic_regression,2023,2,6764
304,0,0,logistic_regression,2023,2,6764
305,0,0,logistic_regression,2023,2,6764
306,0,0,logistic_regression,2023,2,6764
307,0,0,logistic_regression,2023,2,6764
308,0,0,logistic_regression,2023,2,6764
309,0,0,logistic_regression,2023,2,6764
310,0,0,logistic_regression,2023,2,6764
311,0,0,logistic_regression,2023,2,6764
312,0,0,logistic_regression,2023,2,8473
313,0,0,logistic_regression,2023,2,8473
314,0,0,logistic_regression,2023,2,8473
315,0,0,logistic_regression,2023,2,8473
316,0,0,logistic_regression,2023,1,10875
317,0,0,logistic_regression,2023,1,10875
318,0,0,logistic_regression,2023,1,10875
319,0,0,logistic_regression,2023,1,10875
320,0,0,logistic_regression,2023,2,10875
321,0,0,logistic_regression,2023,2,10875
322,0,0,logistic_regression,2023,2,10875
323,0,0,logistic_regression,2023,2,10875
324,0,0,logistic_regression,2023,1,11138
325,0,0,logistic_regression,2023,1,11138
326,0,0,logistic_regression,2023,1,11138
327,0,0,logistic_regression,2023,1,11138
328,0,0,logistic_regression,2023,3,13784
329,0,0,logistic_regression,2023,3,13784
330,0,0,logistic_regression,2023,3,13784
331,0,0,logistic_regression,2023,3,13784
332,0,0,logistic_regression,2023,1,16630
333,0,0,logistic_regression,2023,1,16630
334,0,0,logistic_regression,2023,1,16630
335,0,0,logistic_regression,2023,1,16630
336,1,0,logistic_regression,2023,2,8342
337,1,0,logistic_regression,2023,2,8342
338,1,0,logistic_regression,2023,2,8342
339,1,0,logistic_regression,2023,2,8342
340,1,0,logistic_regression,2023,2,13898
341,1,0,logistic_regression,2023,2,13898
342,1,0,logistic_regression,2023,2,13898
343,1,0,logistic_regression,2023,2,13898
344,0,0,logistic_regression,2023,3,13898
345,0,0,logistic_regression,2023,3,13898
346,0,0,logistic_regression,2023,3,13898
347,0,0,logistic_regression,2023,3,13898
348,0,0,logistic_regression,2023,1,14824
349,0,0,logistic_regression,2023,1,14824
350,0,0,logistic_regression,2023,1,14824
351,0,0,logistic_regression,2023,1,14824
352,0,0,logistic_regression,2023,1,14824
353,0,0,logistic_regression,2023,1,14824
354,0,0,logistic_regression,2023,1,14824
355,0,0,logistic_regression,2023,1,14824
356,0,0,logistic_regression,2023,1,14824
357,0,0,logistic_regression,2023,1,14824
358,0,0,logistic_regression,2023,1,14824
359,0,0,logistic_regression,2023,1,14824
360,0,0,logistic_regression,2023,1,14824
361,0,0,logistic_regression,2023,1,14824
362,0,0,logistic_regression,2023,1,14824
363,0,0,logistic_regression,2023,1,14824
364,0,0,logistic_regression,2023,2,19542
365,0,0,logistic_regression,2023,2,19542
366,0,0,logistic_regression,2023,2,19542
367,0,0,logistic_regression,2023,2,19542
368,0,0,logistic_regression,2023,2,19542
369,0,0,logistic_regression,2023,2,19542
370,0,0,logistic_regression,2023,2,19542
371,0,0,logistic_regression,2023,2,19542
372,0,0,logistic_regression,2023,2,19542
373,0,0,logistic_regression,2023,2,19542
374,0,0,logistic_regression,2023,2,19542
375,0,0,logistic_regression,2023,2,19542
376,0,0,logistic_regression,2023,2,19542
377,0,0,logistic_regression,2023,2,19542
378,0,0,logistic_regression,2023,2,19542
379,0,0,logistic_regression,2023,2,19542
380,0,0,logistic_regression,2023,2,19572
381,0,0,logistic_regression,2023,2,19572
382,0,0,logistic_regression,2023,2,19572
383,0,0,logistic_regression,2023,2,19572
384,0,0,logistic_regression,2023,2,19572
385,0,0,logistic_regression,2023,2,19572
386,0,0,logistic_regression,2023,2,19572
387,0,0,logistic_regression,2023,2,19572
388,0,0,logistic_regression,2023,2,19572
389,0,0,logistic_regression,2023,2,19572
390,0,0,logistic_regression,2023,2,19572
391,0,0,logistic_regression,2023,2,19572
392,0,0,logistic_regression,2023,2,19572
393,0,0,logistic_regression,2023,2,19572
394,0,0,logistic_regression,2023,2,19572
395,0,0,logistic_regression,2023,2,19572
396,0,0,logistic_regression,2023,1,4276
397,0,0,logistic_regression,2023,1,4276
398,0,0,logistic_regression,2023,1,4276
399,0,0,logistic_regression,2023,1,4276
400,0,0,logistic_regression,2023,2,11460
401,0,0,logistic_regression,2023,2,11460
402,0,0,logistic_regression,2023,2,11460
403,0,0,logistic_regression,2023,2,11460
404,0,0,logistic_regression,2023,1,13297
405,0,0,logistic_regression,2023,1,13297
406,0,0,logistic_regression,2023,1,13297
407,0,0,logistic_regression,2023,1,13297
408,0,0,logistic_regression,2023,3,16267
409,0,0,logistic_regression,2023,3,16267
410,0,0,logistic_regression,2023,3,16267
411,0,0,logistic_regression,2023,3,16267
412,0,0,logistic_regression,2023,3,18103
413,0,0,logistic_regression,2023,3,18103
414,0,0,logistic_regression,2023,3,18103
415,0,0,logistic_regression,2023,3,18103
416,0,0,logistic_regression,2023,3,19166
417,0,0,logistic_regression,2023,3,19166
418,0,0,logistic_regression,2023,3,19166
419,0,0,logistic_regression,2023,3,19166
420,0,0,logistic_regression,2023,1,19916
421,0,0,logistic_regression,2023,1,19916
422,0,0,logistic_regression,2023,1,19916
423,0,0,logistic_regression,2023,1,19916
424,0,0,logistic_regression,2023,1,19916
425,0,0,logistic_regression,2023,1,19916
426,0,0,logistic_regression,2023,1,19916
427,0,0,logistic_regression,2023,1,19916
428,0,0,logistic_regression,2023,1,19916
429,0,0,logistic_regression,2023,1,19916
430,0,0,logistic_regression,2023,1,19916
431,0,0,logistic_regression,2023,1,19916
432,0,0,logistic_regression,2023,1,19916
433,0,0,logistic_regression,2023,1,19916
434,0,0,logistic_regression,2023,1,19916
435,0,0,logistic_regression,2023,1,19916
436,0,0,logistic_regression,2023,1,378
437,0,0,logistic_regression,2023,1,378
438,0,0,logistic_regression,2023,1,378
439,0,0,logistic_regression,2023,1,378
440,0,0,logistic_regression,2023,3,378
441,0,0,logistic_regression,2023,3,378
442,0,0,logistic_regression,2023,3,378
443,0,0,logistic_regression,2023,3,378
444,0,0,logistic_regression,2023,2,4788
445,0,0,logistic_regression,2023,2,4788
446,0,0,logistic_regression,2023,2,4788
447,0,0,logistic_regression,2023,2,4788
448,0,0,logistic_regression,2023,1,8327
449,0,0,logistic_regression,2023,1,8327
450,0,0,logistic_regression,2023,1,8327
451,0,0,logistic_regression,2023,1,8327
452,1,0,logistic_regression,2023,1,19215
453,1,0,logistic_regression,2023,1,19215
454,1,0,logistic_regression,2023,1,19215
455,1,0,logistic_regression,2023,1,19215
456,0,0,logistic_regression,2023,3,19390
457,0,0,logistic_regression,2023,3,19390
458,0,0,logistic_regression,2023,3,19390
459,0,0,logistic_regression,2023,3,19390
460,0,0,logistic_regression,2023,2,2229
461,0,0,logistic_regression,2023,2,2229
462,0,0,logistic_regression,2023,2,2229
463,0,0,logistic_regression,2023,2,2229
464,0,0,logistic_regression,2023,1,3635
465,0,0,logistic_regression,2023,1,3635
466,0,0,logistic_regression,2023,1,3635
467,0,0,logistic_regression,2023,1,3635
468,0,0,logistic_regression,2023,2,4923
469,0,0,logistic_regression,2023,2,4923
470,0,0,logistic_regression,2023,2,4923
471,0,0,logistic_regression,2023,2,4923
472,0,0,logistic_regression,2023,1,5774
473,0,0,logistic_regression,2023,1,5774
474,0,0,logistic_regression,2023,1,5774
475,0,0,logistic_regression,2023,1,5774
476,0,0,logistic_regression,2023,1,5774
477,0,0,logistic_regression,2023,1,5774
478,0,0,logistic_regression,2023,1,5774
479,0,0,logistic_regression,2023,1,5774
480,0,0,logistic_regression,2023,1,5774
481,0,0,logistic_regression,2023,1,5774
482,0,0,logistic_regression,2023,1,5774
483,0,0,logistic_regression,2023,1,5774
484,0,0,logistic_regression,2023,1,5774
485,0,0,logistic_regression,2023,1,5774
486,0,0,logistic_regression,2023,1,5774
487,0,0,logistic_regression,2023,1,5774
488,0,0,logistic_regression,2023,3,8498
489,0,0,logistic_regression,2023,3,8498
490,0,0,logistic_regression,2023,3,8498
491,0,0,logistic_regression,2023,3,8498
492,0,0,logistic_regression,2023,3,8498
493,0,0,logistic_regression,2023,3,8498
494,0,0,logistic_regression,2023,3,8498
495,0,0,logistic_regression,2023,3,8498
496,0,0,logistic_regression,2023,3,8498
497,0,0,logistic_regression,2023,3,8498
498,0,0,logistic_regression,2023,3,8498
499,0,0,logistic_regression,2023,3,8498
500,0,0,logistic_regression,2023,3,8498
501,0,0,logistic_regression,2023,3,8498
502,0,0,logistic_regression,2023,3,8498
503,0,0,logistic_regression,2023,3,8498
504,0,0,logistic_regression,2023,2,8498
505,0,0,logistic_regression,2023,2,8498
506,0,0,logistic_regression,2023,2,8498
507,0,0,logistic_regression,2023,2,8498
508,0,0,logistic_regression,2023,2,8498
509,0,0,logistic_regression,2023,2,8498
510,0,0,logistic_regression,2023,2,8498
511,0,0,logistic_regression,2023,2,8498
512,0,0,logistic_regression,2023,2,8498
513,0,0,logistic_regression,2023,2,8498
514,0,0,logistic_regression,2023,2,8498
515,0,0,logistic_regression,2023,2,8498
516,0,0,logistic_regression,2023,2,8498
517,0,0,logistic_regression,2023,2,8498
518,0,0,logistic_regression,2023,2,8498
519,0,0,logistic_regression,2023,2,8498
520,0,0,logistic_regression,2023,3,14051
521,0,0,logistic_regression,2023,3,14051
522,0,0,logistic_regression,2023,3,14051
523,0,0,logistic_regression,2023,3,14051
524,0,0,logistic_regression,2023,1,14499
525,0,0,logistic_regression,2023,1,14499
526,0,0,logistic_regression,2023,1,14499
527,0,0,logistic_regression,2023,1,14499
528,0,0,logistic_regression,2023,1,14499
529,0,0,logistic_regression,2023,1,14499
530,0,0,logistic_regression,2023,1,14499
531,0,0,logistic_regression,2023,1,14499
532,0,0,logistic_regression,2023,1,14499
533,0,0,logistic_regression,2023,1,14499
534,0,0,logistic_regression,2023,1,14499
535,0,0,logistic_regression,2023,1,14499
536,0,0,logistic_regression,2023,1,14499
537,0,0,logistic_regression,2023,1,14499
538,0,0,logistic_regression,2023,1,14499
539,0,0,logistic_regression,2023,1,14499
540,0,0,logistic_regression,2023,2,15194
541,0,0,logistic_regression,2023,2,15194
542,0,0,logistic_regression,2023,2,15194
543,0,0,logistic_regression,2023,2,15194
544,0,0,logistic_regression,2023,2,15194
545,0,0,logistic_regression,2023,2,15194
546,0,0,logistic_regression,2023,2,15194
547,0,0,logistic_regression,2023,2,15194
548,0,0,logistic_regression,2023,2,15194
549,0,0,logistic_regression,2023,2,15194
550,0,0,logistic_regression,2023,2,15194
551,0,0,logistic_regression,2023,2,15194
552,0,0,logistic_regression,2023,2,15194
553,0,0,logistic_regression,2023,2,15194
554,0,0,logistic_regression,2023,2,15194
555,0,0,logistic_regression,2023,2,15194
556,0,0,logistic_regression,2023,3,20061
557,0,0,logistic_regression,2023,3,20061
558,0,0,logistic_regression,2023,3,20061
559,0,0,logistic_regression,2023,3,20061
560,0,0,logistic_regression,2023,3,358
561,0,0,logistic_regression,2023,3,358
562,0,0,logistic_regression,2023,3,358
563,0,0,logistic_regression,2023,3,358
564,1,0,logistic_regression,2023,1,4307
565,1,0,logistic_regression,2023,1,4307
566,0,0,logistic_regression,2023,1,4307
567,0,0,logistic_regression,2023,1,4307
568,1,0,logistic_regression,2023,1,4307
569,1,0,logistic_regression,2023,1,4307
570,0,0,logistic_regression,2023,1,4307
571,0,0,logistic_regression,2023,1,4307
572,1,0,logistic_regression,2023,1,4307
573,1,0,logistic_regression,2023,1,4307
574,0,0,logistic_regression,2023,1,4307
575,0,0,logistic_regression,2023,1,4307
576,1,0,logistic_regression,2023,1,4307
577,1,0,logistic_regression,2023,1,4307
578,0,0,logistic_regression,2023,1,4307
579,0,0,logistic_regression,2023,1,4307
580,0,0,logistic_regression,2023,2,6449
581,0,0,logistic_regression,2023,2,6449
582,0,0,logistic_regression,2023,2,6449
583,0,0,logistic_regression,2023,2,6449
584,0,0,logistic_regression,2023,1,7904
585,0,0,logistic_regression,2023,1,7904
586,0,0,logistic_regression,2023,1,7904
587,0,0,logistic_regression,2023,1,7904
588,0,0,logistic_regression,2023,1,9764
589,0,0,logistic_regression,2023,1,9764
590,0,0,logistic_regression,2023,1,9764
591,0,0,logistic_regression,2023,1,9764
592,0,0,logistic_regression,2023,3,12008
593,0,0,logistic_regression,2023,3,12008
594,0,0,logistic_regression,2023,3,12008
595,0,0,logistic_regression,2023,3,12008
596,0,0,logistic_regression,2023,3,13728
597,0,0,logistic_regression,2023,3,13728
598,0,0,logistic_regression,2023,3,13728
599,0,0,logistic_regression,2023,3,13728
600,0,0,logistic_regression,2023,2,6237
601,0,0,logistic_regression,2023,2,6237
602,0,0,logistic_regression,2023,2,6237
603,0,0,logistic_regression,2023,2,6237
604,0,0,logistic_regression,2023,1,6237
605,0,0,logistic_regression,2023,1,6237
606,0,0,logistic_regression,2023,1,6237
607,0,0,logistic_regression,2023,1,6237
608,0,0,logistic_regression,2023,3,7585
609,0,0,logistic_regression,2023,3,7585
610,0,0,logistic_regression,2023,3,7585
611,0,0,logistic_regression,2023,3,7585
612,0,0,logistic_regression,2023,1,11780
613,0,0,logistic_regression,2023,1,11780
614,0,0,logistic_regression,2023,1,11780
615,0,0,logistic_regression,2023,1,11780
616,0,0,logistic_regression,2023,1,13449
617,0,0,logistic_regression,2023,1,13449
618,0,0,logistic_regression,2023,1,13449
619,0,0,logistic_regression,2023,1,13449
620,0,0,logistic_regression,2023,1,14273
621,0,0,logistic_regression,2023,1,14273
622,0,0,logistic_regression,2023,1,14273
623,0,0,logistic_regression,2023,1,14273
624,0,0,logistic_regression,2023,1,14888
625,0,0,logistic_regression,2023,1,14888
626,0,0,logistic_regression,2023,1,14888
627,0,0,logistic_regression,2023,1,14888
628,0,0,logistic_regression,2023,1,17208
629,0,0,logistic_regression,2023,1,17208
630,0,0,logistic_regression,2023,1,17208
631,0,0,logistic_regression,2023,1,17208
632,0,0,logistic_regression,2023,3,19444
633,0,0,logistic_regression,2023,3,19444
634,0,0,logistic_regression,2023,3,19444
635,0,0,logistic_regression,2023,3,19444
636,0,0,logistic_regression,2023,1,19533
637,0,0,logistic_regression,2023,1,19533
638,0,0,logistic_regression,2023,1,19533
639,0,0,logistic_regression,2023,1,19533
640,0,0,logistic_regression,2023,1,188
641,0,0,logistic_regression,2023,1,188
642,0,0,logistic_regression,2023,1,188
643,0,0,logistic_regression,2023,1,188
644,0,0,logistic_regression,2023,3,1202
645,0,0,logistic_regression,2023,3,1202
646,0,0,logistic_regression,2023,3,1202
647,0,0,logistic_regression,2023,3,1202
648,0,0,logistic_regression,2023,2,1337
649,0,0,logistic_regression,2023,2,1337
650,0,0,logistic_regression,2023,2,1337
651,0,0,logistic_regression,2023,2,1337
652,0,0,logistic_regression,2023,3,1337
653,0,0,logistic_regression,2023,3,1337
654,0,0,logistic_regression,2023,3,1337
655,0,0,logistic_regression,2023,3,1337
656,0,0,logistic_regression,2023,2,3943
657,0,0,logistic_regression,2023,2,3943
658,0,0,logistic_regression,2023,2,3943
659,0,0,logistic_regression,2023,2,3943
660,0,0,logistic_regression,2023,3,4326
661,0,0,logistic_regression,2023,3,4326
662,0,0,logistic_regression,2023,3,4326
663,0,0,logistic_regression,2023,3,4326
664,0,0,logistic_regression,2023,3,4326
665,0,0,logistic_regression,2023,3,4326
